,Unnamed: 0,JP_shortTitle,shortTitle,itemId,title,viewItemURL,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition,model
1635,22,,nikon ais nikkor,383040546359,[Excellent+++++] Nikon Ai-s Nikkor 50mm F/1.2 MF Standard Lens From Japan #45-2,https://www.ebay.com/itm/Excellent-Nikon-Ai-s-Nikkor-50mm-F-1-2-MF-Standard-Lens-Japan-45-2-/383040546359,299.99,USD,JP,3323,Lenses,FixedPrice,Used,
1636,24,,nikon af nikkor,153622248609,Nikon AF Nikkor 85mm f1.8 D Portrait Prime Lens Tested Japan [Exc++] #82811A,https://www.ebay.com/itm/Nikon-AF-Nikkor-85mm-f1-8-D-Portrait-Prime-Lens-Tested-Japan-Exc-82811A-/153622248609,230.0,USD,JP,3323,Lenses,FixedPrice,Used,
1637,27,,nikon af nikkor,123891701806,Excellent++++ Nikon AF NIKKOR 35mm f/2 Lens from Japan A850,https://www.ebay.com/itm/Excellent-Nikon-AF-NIKKOR-35mm-f-2-Lens-Japan-A850-/123891701806,199.0,USD,JP,3323,Lenses,StoreInventory,Used,
1638,46,,top mintnikon nikkor,283591776985,【TOP MINT】Nikon Nikkor M 300mm f/9 Copal1 Shutter Lens Large Format from JAPAN,https://www.ebay.com/itm/TOP-MINT-Nikon-Nikkor-M-300mm-f-9-Copal1-Shutter-Lens-Large-Format-JAPAN-/283591776985,539.99,USD,JP,3323,Lenses,StoreInventory,Used,
1639,60,,nikon f100 nikkor,153588625935,【 Mint in Box】 Nikon F100 + Nikkor 35-70mm f/3.3-4.5 Lens + Strap + Film Japan,https://www.ebay.com/itm/Mint-Box-Nikon-F100-Nikkor-35-70mm-f-3-3-4-5-Lens-Strap-Film-Japan-/153588625935,288.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
1640,61,,nikon dw30 waist,254342077997,【 Near Mint+++ 】 Nikon DW-30 Waist Level View Finder for F5 From Japan #590,https://www.ebay.com/itm/Near-Mint-Nikon-DW-30-Waist-Level-View-Finder-F5-Japan-590-/254342077997,139.99,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,
1641,64,,top mintnikon nikkor,323898311296,【TOP MINT】NIKON NIKKOR NON AI 28mm F/2.8 1:2.8 MF Wide Angle Lens From JAPAN,https://www.ebay.com/itm/TOP-MINT-NIKON-NIKKOR-NON-AI-28mm-F-2-8-1-2-8-MF-Wide-Angle-Lens-JAPAN-/323898311296,99.99,USD,JP,3323,Lenses,StoreInventory,Used,
1642,70,,nikon nikkors auto,223643514026,Nikon NIKKOR-S Auto 50mm F1.4 Non-Ai Lens  SN820637,https://www.ebay.com/itm/Nikon-NIKKOR-S-Auto-50mm-F1-4-Non-Ai-Lens-SN820637-/223643514026,29.8,USD,JP,3323,Lenses,StoreInventory,Used,
1643,73,,nikon speedlight shoe,193074133319,"Mint(AS IS) Nikon Speedlight Shoe Mount Flash SB-600 w/ Box,Case From Japan 2566",https://www.ebay.com/itm/Mint-AS-IS-Nikon-Speedlight-Shoe-Mount-Flash-SB-600-w-Box-Case-Japan-2566-/193074133319,39.0,USD,JP,48515,Flashes,StoreInventory,Used,
1644,78,,nikon af nikkor,254338394167,Nikon AF NIKKOR 70-300mm F4-5.6G  SN2260184 **Excellent+**,https://www.ebay.com/itm/Nikon-AF-NIKKOR-70-300mm-F4-5-6G-SN2260184-Excellent-/254338394167,51.8,USD,JP,3323,Lenses,StoreInventory,Used,
1645,84,,nikon el nikkor,264247846518,**EXCELLENT++++** Nikon EL Nikkor 50mm f2.8 Disassembled Cleaned from JAPAN,https://www.ebay.com/itm/EXCELLENT-Nikon-EL-Nikkor-50mm-f2-8-Disassembled-Cleaned-JAPAN-/264247846518,39.99,USD,JP,29986,Enlarging Lenses,StoreInventory,Used,
1646,90,,nikon f3 35mm,174005427510,[Exc] Nikon F3 35mm SLR Film Camera w/ DW-3 Waist Level Finder from Japan,https://www.ebay.com/itm/Exc-Nikon-F3-35mm-SLR-Film-Camera-w-DW-3-Waist-Level-Finder-Japan-/174005427510,219.8,USD,JP,15230,Film Cameras,StoreInventory,Used,
1647,91,,nikon f4s late,392388519165,[MINT in BOX S/N 258xxxx] Nikon F4S Late Model Film Camera From Japan #1094,https://www.ebay.com/itm/MINT-BOX-S-N-258xxxx-Nikon-F4S-Late-Model-Film-Camera-Japan-1094-/392388519165,299.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
1648,99,,nikon f4 35mm,133042049995,Nikon F4 35mm SLR Film Camera Body w/strap From Japan Exc++ F/S,https://www.ebay.com/itm/Nikon-F4-35mm-SLR-Film-Camera-Body-w-strap-Japan-Exc-F-S-/133042049995,143.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
1649,0,,nikon f4 35mm,133042049995,Nikon F4 35mm SLR Film Camera Body w/strap From Japan Exc++ F/S,https://www.ebay.com/itm/Nikon-F4-35mm-SLR-Film-Camera-Body-w-strap-Japan-Exc-F-S-/133042049995,143.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
1650,2,,mintnikon ais ais,183921130968,【MINT】Nikon Ai-S AiS NIKKOR 20mm f3.5 Prime MF SLR Lens From JAPAN #102,https://www.ebay.com/itm/MINT-Nikon-Ai-S-AiS-NIKKOR-20mm-f3-5-Prime-MF-SLR-Lens-JAPAN-102-/183921130968,320.99,USD,JP,3323,Lenses,StoreInventory,Used,
1651,9,,nikon f4 f4s,153619380137,(Mint in Box)Nikon MB-21 Battery Grip For Nikon F4 F4s From Japan#244,https://www.ebay.com/itm/Mint-Box-Nikon-MB-21-Battery-Grip-Nikon-F4-F4s-Japan-244-/153619380137,99.99,USD,JP,29967,Battery Grips,StoreInventory,Used,
1652,10,,nikon ais nikkor,113695098380,【Excellent+++++】 Nikon Ai-S Nikkor 35mm F/1.4 MF Wide Angle Lens From Japan,https://www.ebay.com/itm/Excellent-Nikon-Ai-S-Nikkor-35mm-F-1-4-MF-Wide-Angle-Lens-Japan-/113695098380,399.99,USD,JP,3323,Lenses,StoreInventory,Used,
1653,20,,nikon camera strap,283595484789,Genuine Original Nikon Camera Strap for F F2 from Japan,https://www.ebay.com/itm/Genuine-Original-Nikon-Camera-Strap-F-F2-Japan-/283595484789,19.99,USD,JP,64343,Straps & Hand Grips,StoreInventory,Used,
1654,23,,nikon teleconverter tc14b,283564806172,[Mint] Nikon Teleconverter TC-14B 1.4x for Ai-S MF Lens F/S from Japan 421,https://www.ebay.com/itm/Mint-Nikon-Teleconverter-TC-14B-1-4x-Ai-S-MF-Lens-F-S-Japan-421-/283564806172,114.99,USD,JP,3323,Lenses,StoreInventory,Used,
1655,25,,nikon af nikkor,283570617233,Excellent Nikon AF NIKKOR 20mm f/2.8 f 2.8 D Wide Angle Lens from Japan (Read),https://www.ebay.com/itm/Excellent-Nikon-AF-NIKKOR-20mm-f-2-8-f-2-8-D-Wide-Angle-Lens-Japan-Read-/283570617233,195.0,USD,JP,3323,Lenses,FixedPrice,Used,
1656,33,,nikon f2 photomic,293207010120,Excellent-!! Nikon F2 Photomic Silver 35mm SLR Film Camera from Japan,https://www.ebay.com/itm/Excellent-Nikon-F2-Photomic-Silver-35mm-SLR-Film-Camera-Japan-/293207010120,109.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
1657,34,,nikon f3 eye,153596607994,【NEAR MINT】 Nikon F3 Eye Level 35mm SLR Film Camera Body Only from Japan 714,https://www.ebay.com/itm/NEAR-MINT-Nikon-F3-Eye-Level-35mm-SLR-Film-Camera-Body-Only-Japan-714-/153596607994,229.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
1658,35,,nikon excellent from,264429622548,Tamron SP AF 90mm f/2.8 Macro Lens 172E For Nikon Excellent++ From Japan Tested,https://www.ebay.com/itm/Tamron-SP-AF-90mm-f-2-8-Macro-Lens-172E-Nikon-Excellent-Japan-Tested-/264429622548,159.0,USD,JP,3323,Lenses,StoreInventory,Used,
1659,37,,near mintnikon ar1,133154838714,[Near Mint]Nikon AR-1 Soft Shutter Release for F F2 FE FM Ftn from JAPAN,https://www.ebay.com/itm/Near-Mint-Nikon-AR-1-Soft-Shutter-Release-F-F2-FE-FM-Ftn-JAPAN-/133154838714,22.99,USD,JP,64345,Remotes & Shutter Releases,StoreInventory,Used,
1660,39,,nikon af nikkor,352766369418,MINT in BOX Nikon AF Nikkor 70-210mm f/4-5.6 Auto Focus Zoom Lens from Japan,https://www.ebay.com/itm/MINT-BOX-Nikon-AF-Nikkor-70-210mm-f-4-5-6-Auto-Focus-Zoom-Lens-Japan-/352766369418,99.0,USD,JP,3323,Lenses,StoreInventory,Used,
1661,42,,nikon nikkorp 200mm,143368795875,Nikon Nikkor-P 200mm F/4 Lens for Zenza Bronica S2 EC TL SN61749 *As-Is*,https://www.ebay.com/itm/Nikon-Nikkor-P-200mm-F-4-Lens-Zenza-Bronica-S2-EC-TL-SN61749-As-Is-/143368795875,39.8,USD,JP,3323,Lenses,StoreInventory,Used,
1662,44,,nikon dslr el4104,283555009724,Sigma DG 24-70mm F2.8 HSM EX DG IF ASP Lens For Nikon DSLR #EL4104,https://www.ebay.com/itm/Sigma-DG-24-70mm-F2-8-HSM-EX-DG-IF-ASP-Lens-Nikon-DSLR-EL4104-/283555009724,404.99,USD,JP,3323,Lenses,StoreInventory,Used,
1663,62,,nikon mbd15 battery,173965660671,Nikon MB-D15 Battery Grip for D7100/D7200 w/ Box,https://www.ebay.com/itm/Nikon-MB-D15-Battery-Grip-D7100-D7200-w-Box-/173965660671,109.99,USD,JP,29967,Battery Grips,FixedPrice,Used,
1664,66,,nikon genuine f3,323823736843,Nikon genuine F3 limited strap from Japan,https://www.ebay.com/itm/Nikon-genuine-F3-limited-strap-Japan-/323823736843,94.99,USD,JP,64343,Straps & Hand Grips,FixedPrice,Used,
1665,67,,nikon ais micro,123840706047,[EXC5] Nikon Ai-s Micro Nikkor 55mm f/2.8 2.8 Micro Lens  from Japan 64,https://www.ebay.com/itm/EXC5-Nikon-Ai-s-Micro-Nikkor-55mm-f-2-8-2-8-Micro-Lens-Japan-64-/123840706047,75.0,USD,JP,3323,Lenses,FixedPrice,Used,
1666,76,,nikon r10 super,254343572472,"【Exc5+】 Nikon R10 Super Zoom 8mm Movie Film Camera w/ Hood ,Strap From JAPAN",https://www.ebay.com/itm/Exc5-Nikon-R10-Super-Zoom-8mm-Movie-Film-Camera-w-Hood-Strap-JAPAN-/254343572472,299.99,USD,JP,4689,Movie Cameras,StoreInventory,Used,
1667,81,,nikon sb4 electronic,323898315275,NIKON SB-4 Electronic Camera Flash  13085,https://www.ebay.com/itm/NIKON-SB-4-Electronic-Camera-Flash-13085-/323898315275,22.71,USD,JP,48515,Flashes,StoreInventory,Used,
1668,88,,nikon pb4 bellows,233292540937,[Exc+++++] Nikon PB-4 Bellows + PS-4 Slide Copying Adapter From Japan # 401,https://www.ebay.com/itm/Exc-Nikon-PB-4-Bellows-PS-4-Slide-Copying-Adapter-Japan-401-/233292540937,199.9,USD,JP,30059,"Lens Adapters, Mounts & Tubes",StoreInventory,Used,
1669,94,,nikon ais 50mm,123699499896,[ NEAR MINT ] Nikon Ai-s 50mm f/1.4 NIKKOR MF Lens S/N 5825662 From JAPAN,https://www.ebay.com/itm/NEAR-MINT-Nikon-Ai-s-50mm-f-1-4-NIKKOR-MF-Lens-S-N-5825662-JAPAN-/123699499896,139.99,USD,JP,3323,Lenses,StoreInventory,Used,
1670,95,,nikon f3 eye,352648957273,[Near MINT] Nikon F3 Eye Level Film Camera w/ Ai 50mm f1.8 Lens from japan #255,https://www.ebay.com/itm/Near-MINT-Nikon-F3-Eye-Level-Film-Camera-w-Ai-50mm-f1-8-Lens-japan-255-/352648957273,399.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
1671,10,,nikon d7000 162mp,333311801658,Nikon D7000 16.2MP Digital SLR Camera Black Body with Box #190828i,https://www.ebay.com/itm/Nikon-D7000-16-2MP-Digital-SLR-Camera-Black-Body-Box-190828i-/333311801658,222.0,USD,JP,31388,Digital Cameras,StoreInventory,Used,
1672,11,,nikon af nikkor,123797902940,Excellent++++ Nikon AF NIKKOR 35-70mm f/3.3-4.5 Lens from Japan A762,https://www.ebay.com/itm/Excellent-Nikon-AF-NIKKOR-35-70mm-f-3-3-4-5-Lens-Japan-A762-/123797902940,49.0,USD,JP,3323,Lenses,StoreInventory,Used,
1673,15,,nikon af nikkor,123817435601,Excellent++++ Nikon AF Nikkor 85mm F1.8D Lens from Japan A782,https://www.ebay.com/itm/Excellent-Nikon-AF-Nikkor-85mm-F1-8D-Lens-Japan-A782-/123817435601,259.0,USD,JP,3323,Lenses,StoreInventory,Used,
1674,16,,nikon af nikkor,323814523690,[Excellent] Nikon AF Nikkor 20mm 1:2.8 Lens (140-W53),https://www.ebay.com/itm/Excellent-Nikon-AF-Nikkor-20mm-1-2-8-Lens-140-W53-/323814523690,190.0,USD,JP,3323,Lenses,StoreInventory,Used,
1675,20,,nikon af micro,273966046861,Excellent Nikon AF Micro Nikkor 55mm f2.8 Lens from Japan,https://www.ebay.com/itm/Excellent-Nikon-AF-Micro-Nikkor-55mm-f2-8-Lens-Japan-/273966046861,148.0,USD,JP,3323,Lenses,StoreInventory,Used,
1676,23,,nikon nikkor 50mm,173983590224,"""Excellent"" Nikon Nikkor 50mm F1.8 AI MF Long Version JAPAN #190862",https://www.ebay.com/itm/Excellent-Nikon-Nikkor-50mm-F1-8-AI-MF-Long-Version-JAPAN-190862-/173983590224,80.74,USD,JP,3323,Lenses,StoreInventory,Used,
1677,29,,nikon speedlight sb400,223555765339,NIKON Speedlight SB-400 Shoe Mount Flash (80-W271),https://www.ebay.com/itm/NIKON-Speedlight-SB-400-Shoe-Mount-Flash-80-W271-/223555765339,80.0,USD,JP,48515,Flashes,StoreInventory,Used,
1678,36,,nikon back door,254344916284,Nikon Back Door lever and Battery cap for Nikon F2 SN472 **Excellent+**,https://www.ebay.com/itm/Nikon-Back-Door-lever-and-Battery-cap-Nikon-F2-SN472-Excellent-/254344916284,14.5,USD,JP,30038,Film Camera Parts,StoreInventory,Used,
1679,41,,nikon nippon kogaku,283570630850,Excellent++ Nikon Nippon Kogaku Cine-Nikkor 50mm f/1.8 f 1.8 Lens from Japan,https://www.ebay.com/itm/Excellent-Nikon-Nippon-Kogaku-Cine-Nikkor-50mm-f-1-8-f-1-8-Lens-Japan-/283570630850,240.0,USD,JP,3323,Lenses,FixedPrice,Used,
1680,49,,nikon af micro,123884393447,Nikon AF MICRO NIKKOR 105mm f/2.8 D,https://www.ebay.com/itm/Nikon-AF-MICRO-NIKKOR-105mm-f-2-8-D-/123884393447,115.0,USD,JP,3323,Lenses,StoreInventory,Used,
1681,51,,nikon af camera,283594899758,【EXC+++】Sigma AF 28-70mm f/2.8 Zoom Lens for Nikon AF Camera from JAPAN C900T,https://www.ebay.com/itm/EXC-Sigma-AF-28-70mm-f-2-8-Zoom-Lens-Nikon-AF-Camera-JAPAN-C900T-/283594899758,99.99,USD,JP,3323,Lenses,StoreInventory,Used,
1682,60,,nikon nikkorn auto,153618789253,Nikon NIKKOR-N Auto 24mm f2.8 Non-Ai Wide Angle MF Lens [Exc++] #82110A,https://www.ebay.com/itm/Nikon-NIKKOR-N-Auto-24mm-f2-8-Non-Ai-Wide-Angle-MF-Lens-Exc-82110A-/153618789253,85.0,USD,JP,3323,Lenses,FixedPrice,Used,
1683,61,,nikon f100 body,173998522322,[Exc++++] Nikon F100 Body 35mm SLR Film Camera w/ Neck Strap from JAPAN,https://www.ebay.com/itm/Exc-Nikon-F100-Body-35mm-SLR-Film-Camera-w-Neck-Strap-JAPAN-/173998522322,199.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
1684,71,,nikon fm10 35mm,254335558764,Nikon FM10 35mm SLR Film Camera Body Only SN2057139,https://www.ebay.com/itm/Nikon-FM10-35mm-SLR-Film-Camera-Body-Only-SN2057139-/254335558764,37.8,USD,JP,15230,Film Cameras,StoreInventory,Used,
1685,79,,nikon f2 photomic,173845301206,"""Excellent"" NIKON F2 Photomic 35mm Film SLR JAPAN #190091-399761",https://www.ebay.com/itm/Excellent-NIKON-F2-Photomic-35mm-Film-SLR-JAPAN-190091-399761-/173845301206,121.49,USD,JP,15230,Film Cameras,StoreInventory,Used,
1686,87,,excnikon f80 35mm,383121695314,【EXC++++】Nikon F80 35mm SLR Film Camera Body From Japan A010,https://www.ebay.com/itm/EXC-Nikon-F80-35mm-SLR-Film-Camera-Body-Japan-A010-/383121695314,69.99,USD,JP,15230,Film Cameras,FixedPrice,Used,
1687,89,,nikon ais nikkor,133045835309,"Nikon Ai-S Nikkor 50mm f/1.2, Prime Lens, Excellent Condition from Japan #ji60",https://www.ebay.com/itm/Nikon-Ai-S-Nikkor-50mm-f-1-2-Prime-Lens-Excellent-Condition-Japan-ji60-/133045835309,312.9,USD,JP,3323,Lenses,StoreInventory,Used,
1688,90,,nikon super zoom8,153586111075,NIKON Super Zoom-8 8mm Movie Camera From Japan [Very good] #7287A,https://www.ebay.com/itm/NIKON-Super-Zoom-8-8mm-Movie-Camera-Japan-Very-good-7287A-/153586111075,45.0,USD,JP,4689,Movie Cameras,FixedPrice,Used,
1689,12,,nikon ais nikkor,323898294308,"Nikon Ai-s NIKKOR 85mm f/2 Ais MF Portrait Prime Lens for SLR,DSLR 13935",https://www.ebay.com/itm/Nikon-Ai-s-NIKKOR-85mm-f-2-Ais-MF-Portrait-Prime-Lens-SLR-DSLR-13935-/323898294308,150.75,USD,JP,3323,Lenses,StoreInventory,Used,
1690,19,,nikon nikkor 55mm,202630608390,Near Mint Nikon NIKKOR 55mm f/1.2 non Ai Manual Focus MF Lens japan #345,https://www.ebay.com/itm/Near-Mint-Nikon-NIKKOR-55mm-f-1-2-non-Ai-Manual-Focus-MF-Lens-japan-345-/202630608390,221.0,USD,JP,3323,Lenses,StoreInventory,Used,
1691,20,,nikon fm2n slr,264447437466,"""NearMINT"" Nikon FM2N SLR 35mm Film Camera + Ai-s 50mm f/1.8 From Japan #5232",https://www.ebay.com/itm/NearMINT-Nikon-FM2N-SLR-35mm-Film-Camera-Ai-s-50mm-f-1-8-Japan-5232-/264447437466,399.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
1692,23,,nikon nikonos v,283589872368,"【N.MINT】 Nikon Nikonos V UW Film Camera w/ 35mm F/2.5 Lens, Case, O rings #613",https://www.ebay.com/itm/N-MINT-Nikon-Nikonos-V-UW-Film-Camera-w-35mm-F-2-5-Lens-Case-O-rings-613-/283589872368,279.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
1693,26,,nikon from japan,401859047324,【Excellent+++++】 Sigma AF 18-125mm f/3.5-5.6 DC Lens for Nikon from JAPAN,https://www.ebay.com/itm/Excellent-Sigma-AF-18-125mm-f-3-5-5-6-DC-Lens-Nikon-JAPAN-/401859047324,62.02,USD,JP,3323,Lenses,StoreInventory,Used,
1694,42,,nikon md12 md,223642208070,Nikon MD-12 MD 12 Motor Drive for FM2 FE2 FA FM FE  SN164525,https://www.ebay.com/itm/Nikon-MD-12-MD-12-Motor-Drive-FM2-FE2-FA-FM-FE-SN164525-/223642208070,25.8,USD,JP,29970,Motor Drives & Winders,StoreInventory,Used,
1695,49,,nikon nikkorw 150mm,283565324473,[Top Mint] Nikon NIKKOR-W 150mm f/5.6 Lens COPAL for Wista No.0 From Japan #a081,https://www.ebay.com/itm/Top-Mint-Nikon-NIKKOR-W-150mm-f-5-6-Lens-COPAL-Wista-No-0-Japan-a081-/283565324473,249.9,USD,JP,3323,Lenses,FixedPrice,Used,
1696,68,,nikon back door,254342038505,Nikon Back Door lever and Battery cap for Nikon F2 SN211 **Excellent+**,https://www.ebay.com/itm/Nikon-Back-Door-lever-and-Battery-cap-Nikon-F2-SN211-Excellent-/254342038505,10.5,USD,JP,30038,Film Camera Parts,StoreInventory,Used,
1697,69,,nikon back door,264439706996,Nikon Back Door for Nikon F2  SN109  **Excellent+**,https://www.ebay.com/itm/Nikon-Back-Door-Nikon-F2-SN109-Excellent-/264439706996,9.0,USD,JP,29973,Film Backs & Holders,StoreInventory,Used,
1698,76,,nikon tc tc201,273982433834,Nikon TC TC-201 2X Lens Teleconverter For Ai Ais [N Mint] From JAPAN F/S,https://www.ebay.com/itm/Nikon-TC-TC-201-2X-Lens-Teleconverter-Ai-Ais-N-Mint-JAPAN-F-S-/273982433834,45.0,USD,JP,3323,Lenses,StoreInventory,Used,
1699,78,,nikon nikkor p,312724194271,"Nikon nikkor p auto 105mm f2.5 Non-Ai Lens w/Hood,caps from Japan #461691",https://www.ebay.com/itm/Nikon-nikkor-p-auto-105mm-f2-5-Non-Ai-Lens-w-Hood-caps-Japan-461691-/312724194271,125.0,USD,JP,3323,Lenses,StoreInventory,Used,
1700,82,,nikon af micro,163827682984,Nikon AF Micro Nikkor 105mm F/2.8 Lens #23208 H3,https://www.ebay.com/itm/Nikon-AF-Micro-Nikkor-105mm-F-2-8-Lens-23208-H3-/163827682984,242.0,USD,JP,3323,Lenses,FixedPrice,Used,
1701,94,,near mintnikon ed,303265879994,【Near MINT】Nikon ED 180mm 1:2.8 AF NIKKOR Japan Seller,https://www.ebay.com/itm/Near-MINT-Nikon-ED-180mm-1-2-8-AF-NIKKOR-Japan-Seller-/303265879994,227.0,USD,JP,3323,Lenses,StoreInventory,Used,
1702,95,,nikon excellent 519,133130223671,Sigma AF 28mm F/1.8 EX DG ASPHERICAL MACRO Lens For Nikon [Excellent+++] #519,https://www.ebay.com/itm/Sigma-AF-28mm-F-1-8-EX-DG-ASPHERICAL-MACRO-Lens-Nikon-Excellent-519-/133130223671,261.25,USD,JP,3323,Lenses,StoreInventory,Used,
1703,99,,nikon f100 35mm,254332870085,【NEAR MINT】 Nikon F100 35mm Body Only Film Camera SLR Black From JAPAN,https://www.ebay.com/itm/NEAR-MINT-Nikon-F100-35mm-Body-Only-Film-Camera-SLR-Black-JAPAN-/254332870085,199.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
1704,4,,nikon dw20 waist,133093971706,[Near Mint!] Nikon DW-20 Waist Level Finder for F4 / F4S SLR DW20 ShipFrom JAPAN,https://www.ebay.com/itm/Near-Mint-Nikon-DW-20-Waist-Level-Finder-F4-F4S-SLR-DW20-ShipFrom-JAPAN-/133093971706,69.99,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,
1705,5,,nikon nikkor p,254335761011,[ Ex5 TESTED Vintage RARE 9Blades ] Early Nikon Nikkor P Auto 105mm f/2.5 JP 590,https://www.ebay.com/itm/Ex5-TESTED-Vintage-RARE-9Blades-Early-Nikon-Nikkor-P-Auto-105mm-f-2-5-JP-590-/254335761011,239.99,USD,JP,3323,Lenses,StoreInventory,Used,
1706,9,,nikon nikkorp auto,312728267550,[NEAR MINT]  Nikon Nikkor-P Auto 10.5cm 105mm f/2.5 Nippon Kogaku lens Japan #20,https://www.ebay.com/itm/NEAR-MINT-Nikon-Nikkor-P-Auto-10-5cm-105mm-f-2-5-Nippon-Kogaku-lens-Japan-20-/312728267550,164.99,USD,JP,3323,Lenses,StoreInventory,Used,
1707,13,,nikon nikkorp 75mm,293130152946,"Nikon Nikkor-P 75mm F/2.8 Lens for Bronica S2,C,C2,EC From JP#1789",https://www.ebay.com/itm/Nikon-Nikkor-P-75mm-F-2-8-Lens-Bronica-S2-C-C2-EC-JP-1789-/293130152946,49.0,USD,JP,3323,Lenses,FixedPrice,Used,
1708,14,,nikon 35ti compact,372748423245,*N.MINT+++* Nikon 35Ti Compact 35mm Point & Shoot Film Camera w/ Strap #525,https://www.ebay.com/itm/N-MINT-Nikon-35Ti-Compact-35mm-Point-Shoot-Film-Camera-w-Strap-525-/372748423245,569.8,USD,JP,15230,Film Cameras,StoreInventory,Used,
1709,16,,nikon f70 d,192963929496,"""Mint"" Nikon F70 D Panorama 35mm SLR Film Camera Black Body Only From Japan 2188",https://www.ebay.com/itm/Mint-Nikon-F70-D-Panorama-35mm-SLR-Film-Camera-Black-Body-Only-Japan-2188-/192963929496,44.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
1710,17,,nikon dp1 photomic,254331901751,Nikon DP-1 Photomic Finder for Nikon F2 SN566401 **Excellent+**,https://www.ebay.com/itm/Nikon-DP-1-Photomic-Finder-Nikon-F2-SN566401-Excellent-/254331901751,59.8,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,
1711,18,,nikon f100 auto,273986265750,【NEAR MINT】  Nikon F100  Auto Focus  35mm SLR Film Camera Body from  JAPAN  #458,https://www.ebay.com/itm/NEAR-MINT-Nikon-F100-Auto-Focus-35mm-SLR-Film-Camera-Body-JAPAN-458-/273986265750,219.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
1712,25,,nikon f 35mm,264445076675,**Problem** Nikon F 35mm SLR Film Camera Body Only SN6831654,https://www.ebay.com/itm/Problem-Nikon-F-35mm-SLR-Film-Camera-Body-Only-SN6831654-/264445076675,17.8,USD,JP,15230,Film Cameras,StoreInventory,Used,
1713,26,,nikon f501 f501,192971900660,"""Mint"" Nikon F501 F-501 35mm SLR Film Camera Body Only w/ Case From Japan #02268",https://www.ebay.com/itm/Mint-Nikon-F501-F-501-35mm-SLR-Film-Camera-Body-Only-w-Case-Japan-02268-/192971900660,99.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
1714,27,,nikon sd8 high,183932981901,"[Mint] Nikon SD-8 High Performance Battery Pack w/ Case, Manual from Japan",https://www.ebay.com/itm/Mint-Nikon-SD-8-High-Performance-Battery-Pack-w-Case-Manual-Japan-/183932981901,38.0,USD,JP,64354,Other Flashes & Flash Accs,StoreInventory,Used,
1715,28,,nikon 556,372738630209,*MINT* Tokina AT-X Pro AF 28-70mm f/2.8 Lens w/ Hood + PL Filter For Nikon #556,https://www.ebay.com/itm/MINT-Tokina-AT-X-Pro-AF-28-70mm-f-2-8-Lens-w-Hood-PL-Filter-Nikon-556-/372738630209,179.8,USD,JP,3323,Lenses,StoreInventory,Used,
1716,33,,near mintnikon f2,233317703564,【NEAR MINT】Nikon F2 Photomic SB Black Late Model 35mm SLR Film From Japan 1323,https://www.ebay.com/itm/NEAR-MINT-Nikon-F2-Photomic-SB-Black-Late-Model-35mm-SLR-Film-Japan-1323-/233317703564,399.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
1717,34,,nikon l35 ad,202666292455,APP Near Mint(For parts) Nikon L35 AD Point & Shoot 35mm Film Camera JPAAN #1832,https://www.ebay.com/itm/APP-Near-Mint-For-parts-Nikon-L35-AD-Point-Shoot-35mm-Film-Camera-JPAAN-1832-/202666292455,49.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
1718,39,,nikon from japan,143178200147,Tokina AT-X PRO AF 28-70mm f/2.8 Zoom Lens for Nikon From Japan Exc++ F/S,https://www.ebay.com/itm/Tokina-AT-X-PRO-AF-28-70mm-f-2-8-Zoom-Lens-Nikon-Japan-Exc-F-S-/143178200147,217.0,USD,JP,3323,Lenses,StoreInventory,Used,
1719,40,,nikon af600 panorama,133142121059,【MINT】 Nikon AF600 Panorama 35mm Point & Shoot Film Camera From Japan,https://www.ebay.com/itm/MINT-Nikon-AF600-Panorama-35mm-Point-Shoot-Film-Camera-Japan-/133142121059,175.99,USD,JP,15230,Film Cameras,FixedPrice,Used,
1720,43,,near mintnikon ais,293203999686,【Near Mint】Nikon Ai-s Nikkor 400mm f/3.5 ED IF Lens From JAPAN #217,https://www.ebay.com/itm/Near-Mint-Nikon-Ai-s-Nikkor-400mm-f-3-5-ED-IF-Lens-JAPAN-217-/293203999686,1039.9,USD,JP,3323,Lenses,StoreInventory,Used,
