,Unnamed: 0,JP_shortTitle,shortTitle,itemId,title,viewItemURL,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition,model,TotalCounts,Target
519,43,,Nikon Ai Nikkor 50 mm MF Lens Japan A1477,293177089034,"""As Is"" Nikon Ai Nikkor 50mm f/1.8 MF Lens From Japan #A1477",https://www.ebay.com/itm/As-Is-Nikon-Ai-Nikkor-50mm-f-1-8-MF-Lens-Japan-A1477-/293177089034,59.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Ai Nikkor 50mm f/1.8 MF Lens,127.0,21
520,16,,EXC5 Nikon F4 F4S MB21 35 mm MF SLR Film Camera BODY JAPAN,163835599098,【 EXC+5】 Nikon F4 F4S MB-21 35mm MF SLR Film Camera BODY From JAPAN,https://www.ebay.com/itm/EXC-5-Nikon-F4-F4S-MB-21-35mm-MF-SLR-Film-Camera-BODY-JAPAN-/163835599098,174.9,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F4S,127.0,10
521,2,,Mint Nikon F4s 35 mm SLR Film Camera Body MB21 JAPAN MH138,283612943724,[Mint] Nikon F4s 35mm SLR Film Camera Body w/ MB-21 from JAPAN MH138,https://www.ebay.com/itm/Mint-Nikon-F4s-35mm-SLR-Film-Camera-Body-w-MB-21-JAPAN-MH138-/283612943724,199.99,USD,JP,15230,Film Cameras,FixedPrice,Used,Nikon F4s,127.0,10
522,51,,Mint Strap Nikon F4S F4 S 35 mm SLR Film Camera MB21 Battery Grip JAPAN,392423165414,[Mint w Strap] Nikon F4S F4 S 35mm SLR Film Camera MB-21 Battery Grip from JAPAN,https://www.ebay.com/itm/Mint-w-Strap-Nikon-F4S-F4-S-35mm-SLR-Film-Camera-MB-21-Battery-Grip-JAPAN-/392423165414,239.99,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F4S,127.0,10
523,33,,MINT Nikon F4s 35 mm SLR Film Camera Body MB21 JAPAN,153653166645,【MINT】 Nikon F4s 35mm SLR Film Camera Body w/ MB-21 From JAPAN,https://www.ebay.com/itm/MINT-Nikon-F4s-35mm-SLR-Film-Camera-Body-w-MB-21-JAPAN-/153653166645,220.0,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F4S,127.0,10
524,26,,MINT BOX SN 260xxxx Nikon F4S Final Late Model Camera Japan 1143,392421237617,[MINT in BOX S/N 260xxxx] Nikon F4S Final Late Model Camera From Japan #1143,https://www.ebay.com/itm/MINT-BOX-S-N-260xxxx-Nikon-F4S-Final-Late-Model-Camera-Japan-1143-/392421237617,359.9,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F4S,127.0,10
525,21,,Nikon AFS DX VR Nikkor 18200 mm f3556 G Near Mint,293222228206,Nikon AF-S DX VR Nikkor 18-200mm f3.5-5.6G Near Mint!,https://www.ebay.com/itm/Nikon-AF-S-DX-VR-Nikkor-18-200mm-f3-5-5-6G-Near-Mint-/293222228206,189.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF-S DX VR Nikkor 18-200mm f3.5-5.6G,126.0,21
526,78,,Nikon Ai NIKKOR 28 mm Manual Lens,254356194406,[Used] Nikon Ai NIKKOR 28mm f/3.5 Manual Lens,https://www.ebay.com/itm/Used-Nikon-Ai-NIKKOR-28mm-f-3-5-Manual-Lens-/254356194406,33.15,USD,JP,3323,Lenses,FixedPrice,Used,Ai NIKKOR 28mm f/3.5,123.0,21
527,24,,Near MintNikon NIKKOR AI 28 mm f35 MF Manual Focus Prime Lens JAPAN 43,173972747535,【Near Mint】Nikon NIKKOR AI 28mm f/3.5 MF Manual Focus Prime Lens from JAPAN  #43,https://www.ebay.com/itm/Near-Mint-Nikon-NIKKOR-AI-28mm-f-3-5-MF-Manual-Focus-Prime-Lens-JAPAN-43-/173972747535,48.99,USD,JP,3323,Lenses,FixedPrice,Used,Nikon NIKKOR AI 28mm f/3.5,123.0,21
528,50,,MINTNikon Ai NIKKOR 28 mm MF Wide Angle Lens JAPAN 436104,283517900059,【MINT】Nikon Ai NIKKOR 28mm f3.5 MF Wide Angle Lens from JAPAN 436104,https://www.ebay.com/itm/MINT-Nikon-Ai-NIKKOR-28mm-f3-5-MF-Wide-Angle-Lens-JAPAN-436104-/283517900059,79.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Ai NIKKOR 28mm f3.5,123.0,21
529,63,,ExcellentNikon 28 mm f35 Ai Nikkor Wide Angle MF Lens Japan,254319863133,【Excellent++】Nikon 28mm f3.5 Ai Nikkor Wide Angle MF Lens from Japan,https://www.ebay.com/itm/Excellent-Nikon-28mm-f3-5-Ai-Nikkor-Wide-Angle-MF-Lens-Japan-/254319863133,79.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon NIKKOR Ai 28mm f/3.5,123.0,21
530,57,,Nikon FA 35 mm SLR Film Camera w ZoomNikkor 3570 mm f3345 Lens Excellent,333325867822,Nikon FA 35mm SLR Film Camera w Zoom-Nikkor 35-70mm f/3.3-4.5 Lens Excellent,https://www.ebay.com/itm/Nikon-FA-35mm-SLR-Film-Camera-w-Zoom-Nikkor-35-70mm-f-3-3-4-5-Lens-Excellent-/333325867822,162.0,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon FA,122.0,10
531,69,,Nikon FA 35 mm SLR Film Camera Body,323913935304,Nikon FA 35mm SLR Film Camera Body Only SN5197933,https://www.ebay.com/itm/Nikon-FA-35mm-SLR-Film-Camera-Body-Only-SN5197933-/323913935304,64.8,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon FA,122.0,10
532,51,,NearMINT Nikon FA SLR 35 mm Film Camera Ai 50 mm Lens Japan 5336,264476043791,"""NearMINT"" Nikon FA SLR 35mm Film Camera + Ai 50mm f/1.4 Lens From Japan #5336",https://www.ebay.com/itm/NearMINT-Nikon-FA-SLR-35mm-Film-Camera-Ai-50mm-f-1-4-Lens-Japan-5336-/264476043791,289.99,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon FA,122.0,10
533,63,,N Mint Nikon FA Black 35 mm Film Camera Ais AIS 50 mm Lens JAPAN 362,333330641554,[N Mint] Nikon FA Black 35mm Film Camera + Ai-s AIS 50mm f/1.8 Lens JAPAN #362,https://www.ebay.com/itm/N-Mint-Nikon-FA-Black-35mm-Film-Camera-Ai-s-AIS-50mm-f-1-8-Lens-JAPAN-362-/333330641554,275.99,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon FA,122.0,10
534,54,,Near MintNikon FA 35 mm SLR Film Camera Black Body Japan1465,283585435171,【Near Mint】Nikon FA 35mm SLR Film Camera Black Body from Japan-#1465,https://www.ebay.com/itm/Near-Mint-Nikon-FA-35mm-SLR-Film-Camera-Black-Body-Japan-1465-/283585435171,199.99,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon FA,121.0,10
535,81,,EXC Nikon FA Black 35 mm SLR Film Camera Body V726,264469649756,[EXC+++] Nikon FA Black 35mm SLR Film Camera Body Only #V726,https://www.ebay.com/itm/EXC-Nikon-FA-Black-35mm-SLR-Film-Camera-Body-Only-V726-/264469649756,98.99,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon FA,121.0,10
536,75,,Mint Nikon FA 35 mm SLR Film Camera Body uses Japan,392377925994,"[Near Mint+] Nikon FA 35mm SLR Film Camera Body only, few uses, From Japan",https://www.ebay.com/itm/Near-Mint-Nikon-FA-35mm-SLR-Film-Camera-Body-only-few-uses-Japan-/392377925994,179.98,USD,JP,15230,Film Cameras,FixedPrice,Used,Nikon FA,121.0,10
537,70,,Excellent5Nikon FA 35 mm SLR Black Body Nikkor Ai 50 mm Japan 023,383122583084,【Excellent+5】Nikon FA 35mm SLR Black Body w/ Nikkor Ai 50mm f1.4 from Japan #023,https://www.ebay.com/itm/Excellent-5-Nikon-FA-35mm-SLR-Black-Body-w-Nikkor-Ai-50mm-f1-4-Japan-023-/383122583084,220.0,USD,JP,15230,Film Cameras,FixedPrice,Used,Nikon FA,121.0,10
538,66,,Mint Nikon AF NIKKOR 50 mm Standard Prime Lens Japan SN401xxxx,362746098678,[Mint] Nikon AF NIKKOR 50mm f/1.4 D Standard Prime Lens from Japan SN:401xxxx,https://www.ebay.com/itm/Mint-Nikon-AF-NIKKOR-50mm-f-1-4-D-Standard-Prime-Lens-Japan-SN-401xxxx-/362746098678,149.99,USD,JP,3323,Lenses,StoreInventory,Used,AF NIKKOR 50mm f/1.4 D,120.0,21
539,98,,Nikon AF NIKKOR 50 mm Standard Prime lens Excellent Japan 1420,293213883791,Nikon AF NIKKOR 50mm f/1.4 D Standard Prime lens [Excellent++] from Japan #1420,https://www.ebay.com/itm/Nikon-AF-NIKKOR-50mm-f-1-4-D-Standard-Prime-lens-Excellent-Japan-1420-/293213883791,159.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF NIKKOR 50mm f/1.4 D,119.0,21
540,12,,NEAR MINT BOXNikon AF 50 mm Standard Prime Lens Japan T,283603821361,【NEAR MINT IN BOX】Nikon AF 50mm f/1.4 D Standard Prime Lens from Japan C912T,https://www.ebay.com/itm/NEAR-MINT-BOX-Nikon-AF-50mm-f-1-4-D-Standard-Prime-Lens-Japan-C912T-/283603821361,179.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF NIKKOR 50mm f/1.4 D,119.0,21
541,43,,Nikon Coolpix P340 camera,262331782973,Nikon Coolpix P340 compact digital camera  *superb *black,https://www.ebay.com/itm/Nikon-Coolpix-P340-compact-digital-camera-superb-black-/262331782973,259.0,USD,JP,31388,Digital Cameras,StoreInventory,Used,Nikon Coolpix A,118.0,6
542,27,,EXCELLENT Zenza Bronica EC Nikon NIKKORP C 75 mm f28 1732,264460425695,[EXCELLENT++] Zenza Bronica EC / Nikon NIKKOR-P C 75mm f/2.8 (1732),https://www.ebay.com/itm/EXCELLENT-Zenza-Bronica-EC-Nikon-NIKKOR-P-C-75mm-f-2-8-1732-/264460425695,299.99,USD,JP,15230,Film Cameras,FixedPrice,Used,EC,117.0,10
543,51,,Mint Nikon AF Nikkor 35 mm F2 Angle Lens Japan C628,293226833594,"""Near Mint"" Nikon AF Nikkor 35mm F/2 Wide Angle Lens From Japan C628",https://www.ebay.com/itm/Near-Mint-Nikon-AF-Nikkor-35mm-F-2-Wide-Angle-Lens-Japan-C628-/293226833594,199.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Nikkor 35mm F/2,116.0,21
544,96,,Nikon AF NIKKOR 35 mm f2 Angle Prime Lens wCase Japan,401886710467,Excellent+++++ Nikon AF NIKKOR 35mm f/2 Wide Angle Prime Lens w/Case from Japan,https://www.ebay.com/itm/Excellent-Nikon-AF-NIKKOR-35mm-f-2-Wide-Angle-Prime-Lens-w-Case-Japan-/401886710467,199.0,USD,JP,3323,Lenses,StoreInventory,Used,AF Nikkor 35mm f/2,116.0,21
545,3,,Mint Nikon Nonai NIKKOR 50 mm F2 MF Lens Japan 2,303238640537,[Near Mint] Nikon Non-ai NIKKOR 50mm F/2 MF Lens From Japan #2,https://www.ebay.com/itm/Near-Mint-Nikon-Non-ai-NIKKOR-50mm-F-2-MF-Lens-Japan-2-/303238640537,49.99,USD,JP,3323,Lenses,FixedPrice,Used,Nikon Non-ai NIKKOR 50mm F/2,115.0,21
546,66,,Nikon Ai Nikkor 200 mm f4 Telephoto Lens JAPAN,333306851304,[Excellent] Nikon Ai Nikkor 200mm f/4 Telephoto Lens from JAPAN,https://www.ebay.com/itm/Excellent-Nikon-Ai-Nikkor-200mm-f-4-Telephoto-Lens-JAPAN-/333306851304,69.99,USD,JP,3323,Lenses,StoreInventory,Used,,114.0,21
547,21,,NEAR MINT Nikon Nikonos V Olive UW Film Camera 35 mm F25 New O 659,283613234280,"**NEAR MINT** Nikon Nikonos V Olive UW Film Camera 35mm F/2.5, New O rings #659",https://www.ebay.com/itm/NEAR-MINT-Nikon-Nikonos-V-Olive-UW-Film-Camera-35mm-F-2-5-New-O-rings-659-/283613234280,269.9,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon Nikonos V Underwater Camera,113.0,10
548,63,,NEAR MINT Nikon Nikonos V Olive UW Film Camera 35 mm F25 New O 655,283609099822,"**NEAR MINT** Nikon Nikonos V Olive UW Film Camera 35mm F/2.5, New O rings #655",https://www.ebay.com/itm/NEAR-MINT-Nikon-Nikonos-V-Olive-UW-Film-Camera-35mm-F-2-5-New-O-rings-655-/283609099822,269.9,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon Nikonos V Underwater Camera,113.0,10
549,83,,EXC Nikon Nikonos V UW Film Camera 35 mm F25 Lens Case O 29,303262218755,"【EXC+++++】 Nikon Nikonos V UW Film Camera w/ 35mm F/2.5 Lens, Case, O rings #29",https://www.ebay.com/itm/EXC-Nikon-Nikonos-V-UW-Film-Camera-w-35mm-F-2-5-Lens-Case-O-rings-29-/303262218755,269.99,USD,JP,15230,Film Cameras,FixedPrice,Used,Nikon Nikonos V Underwater Camera,113.0,10
550,12,,Nikon F2 Photomic 35 mm SLR Film Camera Body,264456265387,Nikon F2 Photomic 35mm SLR Film Camera Body Only SN7474612 **Excellent++**,https://www.ebay.com/itm/Nikon-F2-Photomic-35mm-SLR-Film-Camera-Body-Only-SN7474612-Excellent-/264456265387,151.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,111.0,10
551,48,,MINTNikon Micro NIKKOR 60 mm f28 Prime AF Lens F Mount Japan 10832,183941348704,【MINT】Nikon Micro NIKKOR 60mm f2.8 D Prime AF Lens for F Mount from Japan #10832,https://www.ebay.com/itm/MINT-Nikon-Micro-NIKKOR-60mm-f2-8-D-Prime-AF-Lens-F-Mount-Japan-10832-/183941348704,219.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Micro NIKKOR 60mm f2.8 D,109.0,21
552,7,,Nikon 1 J1 101MP White Mirrorless Digital Camera Body Japan 465875,113848556346,Nikon 1 J1 10.1MP White Mirrorless Digital Camera Body Only [Read] Japan #465875,https://www.ebay.com/itm/Nikon-1-J1-10-1MP-White-Mirrorless-Digital-Camera-Body-Only-Read-Japan-465875-/113848556346,73.0,USD,JP,31388,Digital Cameras,FixedPrice,Used,Nikon 1 J1,108.0,6
553,55,,Nikon NIKKOR 70210 mm f456 AF Lens Japan Free Shipping Excellent,153621638034,Nikon NIKKOR 70-210mm f/4-5.6 AF Lens From Japan Free Shipping [Excellent++],https://www.ebay.com/itm/Nikon-NIKKOR-70-210mm-f-4-5-6-AF-Lens-Japan-Free-Shipping-Excellent-/153621638034,55.0,USD,JP,3323,Lenses,StoreInventory,Used,AF Nikkor 70-210mm f4-5.6,108.0,21
554,45,,TOP MINT Nikon AF Nikkor 70210 mm f456 Telephoto Zoom Lens Japan 1247,153421300814,"""TOP MINT"" Nikon AF Nikkor 70-210mm f/4-5.6 Telephoto Zoom Lens from Japan #1247",https://www.ebay.com/itm/TOP-MINT-Nikon-AF-Nikkor-70-210mm-f-4-5-6-Telephoto-Zoom-Lens-Japan-1247-/153421300814,59.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Nikkor 70-210mm f/4-5.6,108.0,21
555,53,,Nikon AF NIKKOR 70210 mm f456 F4056 Zoom Lens wFilter Japan,392421078563,Nikon AF NIKKOR 70-210mm f/4-5.6 F/4.0-5.6 Zoom Lens w/Filter From Japan,https://www.ebay.com/itm/Nikon-AF-NIKKOR-70-210mm-f-4-5-6-F-4-0-5-6-Zoom-Lens-w-Filter-Japan-/392421078563,54.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF NIKKOR 70-210mm f/4-5.6,108.0,21
556,50,,MINT Nikon AF Nikkor 70210 mm F456 Telephoto Zoom Lens 534,283511885781,**MINT** Nikon AF Nikkor 70-210mm F/4-5.6 Telephoto Zoom Lens #534,https://www.ebay.com/itm/MINT-Nikon-AF-Nikkor-70-210mm-F-4-5-6-Telephoto-Zoom-Lens-534-/283511885781,79.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Nikkor 70-210mm F/4-5.6,108.0,21
557,53,,Exc Nikon NikkorQ Auto 200 mm f4 Non AI MF Lens F Mount Japan 706,123890296473,Exc++++ Nikon Nikkor-Q Auto 200mm f/4 Non AI MF Lens for F Mount from Japan #706,https://www.ebay.com/itm/Exc-Nikon-Nikkor-Q-Auto-200mm-f-4-Non-AI-MF-Lens-F-Mount-Japan-706-/123890296473,39.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Nikkor-Q Auto,108.0,21
558,55,,N MINT Nikon Ais Micro NIKKOR 55 mm f28 ais Macro Lens Hood JAPAN,372776451851,[N MINT] Nikon Ai-s Micro NIKKOR 55mm f/2.8 ais Macro Lens w/ Hood From JAPAN,https://www.ebay.com/itm/N-MINT-Nikon-Ai-s-Micro-NIKKOR-55mm-f-2-8-ais-Macro-Lens-w-Hood-JAPAN-/372776451851,109.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Micro Nikkor 55mm f2.8 Ai-S,108.0,21
559,84,,Nikon AF Nikkor 70210 mm F456 Zoom Lens Japan 2341508 ASIS,293130015324,Nikon AF Nikkor 70-210mm F/4-5.6 Zoom Lens from Japan 2341508 AS-IS,https://www.ebay.com/itm/Nikon-AF-Nikkor-70-210mm-F-4-5-6-Zoom-Lens-Japan-2341508-AS-IS-/293130015324,24.0,USD,JP,3323,Lenses,FixedPrice,Used,AF Nikkor 70-210mm f4-5.6,108.0,21
560,42,,AS Nikon AF NIKKOR 70210 mm f456 Telephoto Zoom Lens Japan 972,174006200033,[AS IS] Nikon AF NIKKOR 70-210mm f/4-5.6 Telephoto Zoom Lens from Japan #972,https://www.ebay.com/itm/AS-IS-Nikon-AF-NIKKOR-70-210mm-f-4-5-6-Telephoto-Zoom-Lens-Japan-972-/174006200033,29.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF NIKKOR 70-210mm f/4-5.6,108.0,21
561,7,,Mint Nikon AIS 50 mm f12 SIC AIS Ais Bright MF Lens w Cap Japan FS 4020,273994465786,Mint Nikon AIS 50mm f1.2 SIC AI-S Ais Bright MF Lens w/ Cap From Japan F/S #4020,https://www.ebay.com/itm/Mint-Nikon-AIS-50mm-f1-2-SIC-AI-S-Ais-Bright-MF-Lens-w-Cap-Japan-F-S-4020-/273994465786,406.93,USD,JP,3323,Lenses,FixedPrice,Used,Nikon AIS 50mm f1.2,107.0,21
562,48,,Nikon AF Micro Nikkor 105 mm F28 D Lens Excellent wBox Japan Tested 3994,153637898268,Nikon AF Micro Nikkor 105mm F/2.8 D Lens Excellent++++ w/Box Japan Tested #3994,https://www.ebay.com/itm/Nikon-AF-Micro-Nikkor-105mm-F-2-8-D-Lens-Excellent-w-Box-Japan-Tested-3994-/153637898268,249.9,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Micro Nikkor 105mm F/2.8 D,105.0,21
563,27,,Nikon AF Nikkor Micro 105 mm f28 D Lens Exc wCase Japan 4774,283610248671,Nikon AF Nikkor Micro 105mm f/2.8 D Lens [Exc+++] w/Case From Japan [4774],https://www.ebay.com/itm/Nikon-AF-Nikkor-Micro-105mm-f-2-8-D-Lens-Exc-w-Case-Japan-4774-/283610248671,203.15,USD,JP,3323,Lenses,FixedPrice,Used,Nikon AF Nikkor Micro 105mm f/2.8 D,105.0,21
564,37,,Nikon NIKKOR 28 mm f28 F128 AF Angle Prime Lens wFilter Japan,392408333939,Nikon NIKKOR 28mm f/2.8 F/1:2.8 AF Wide Angle Prime Lens w/Filter From Japan,https://www.ebay.com/itm/Nikon-NIKKOR-28mm-f-2-8-F-1-2-8-AF-Wide-Angle-Prime-Lens-w-Filter-Japan-/392408333939,111.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF NIKKOR 105mm f/2.8 D Micro Lens,105.0,21
565,28,,Exc Nikon AF Micro Nikkor 105 mm F28 D Fmount wHood Japan,323909111680,"[Exc+++] Nikon AF Micro Nikkor 105mm F2.8 D Fmount w/Hood, from Japan",https://www.ebay.com/itm/Exc-Nikon-AF-Micro-Nikkor-105mm-F2-8-D-Fmount-w-Hood-Japan-/323909111680,231.0,USD,JP,3323,Lenses,FixedPrice,Used,Nikon AF Micro Nikkor 105mm F2.8 D,105.0,21
566,9,,Nikon AF Nikkor 50 mm Prime Lens Box Japan,283605382822,Excellent+ Nikon AF Nikkor 50mm f1.4D Prime Lens with Box from Japan,https://www.ebay.com/itm/Excellent-Nikon-AF-Nikkor-50mm-f1-4D-Prime-Lens-Box-Japan-/283605382822,162.0,USD,JP,3323,Lenses,StoreInventory,Used,AF NIKKOR 50mm f1.4D,100.0,21
567,51,,Nikon AF Micro Nikkor 60 mm f28 D Auto Focus Lens w Cap Japan FS 3024,274018519541,Nikon AF Micro Nikkor 60mm f2.8 D Auto Focus Lens w/ Cap From Japan F/S #3024,https://www.ebay.com/itm/Nikon-AF-Micro-Nikkor-60mm-f2-8-D-Auto-Focus-Lens-w-Cap-Japan-F-S-3024-/274018519541,198.38,USD,JP,3323,Lenses,FixedPrice,Used,Nikon AF Micro Nikkor 60mm f2.8 D,99.0,21
568,4,,EXC Nikon AF Nikkor 28105 mm f3545 D Macro Zoom Lens Japan 1878,153640519463,【EXC+++++】 Nikon AF Nikkor 28-105mm f/3.5-4.5 D Macro Zoom Lens from Japan 1878,https://www.ebay.com/itm/EXC-Nikon-AF-Nikkor-28-105mm-f-3-5-4-5-D-Macro-Zoom-Lens-Japan-1878-/153640519463,109.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Nikkor 28-105mm f/3.5-4.5 D,99.0,21
569,70,,Nikon Speedlight SB28 Shoe Mount Flash Japan 51,383131022901,[Excellent] Nikon Speedlight SB-28 Shoe Mount Flash From Japan #51,https://www.ebay.com/itm/Excellent-Nikon-Speedlight-SB-28-Shoe-Mount-Flash-Japan-51-/383131022901,42.9,USD,JP,48515,Flashes,StoreInventory,Used,Speedlight SB-28,99.0,15
570,27,,MINT Nikon AF Nikkor 28105 mm f3545 D Standard Zoom Lens Japan 1741,153608999216,【MINT+】 Nikon AF Nikkor 28-105mm f/3.5-4.5 D Standard Zoom Lens from Japan 1741,https://www.ebay.com/itm/MINT-Nikon-AF-Nikkor-28-105mm-f-3-5-4-5-D-Standard-Zoom-Lens-Japan-1741-/153608999216,134.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Nikkor 28-105mm f/3.5-4.5 D,99.0,21
571,66,,Tokina ATX PRO 2870 mm f28 AF Lens Nikon wHoodCaps Exc Japan,183962820297,Tokina AT-X PRO 28-70mm f/2.8 AF Lens For Nikon w/Hood/Caps [Exc-] from Japan,https://www.ebay.com/itm/Tokina-AT-X-PRO-28-70mm-f-2-8-AF-Lens-Nikon-w-Hood-Caps-Exc-Japan-/183962820297,164.99,USD,JP,3323,Lenses,FixedPrice,Used,Tokina AT-X PRO 28-70mm f/2.8,99.0,21
572,44,,MINT Nikon AF Micro Nikkor 60 mm f28 D Prime Macro Lens Japan 084,133132824462,【MINT】 Nikon AF Micro Nikkor 60mm f/2.8 D Prime Macro Lens From Japan 084,https://www.ebay.com/itm/MINT-Nikon-AF-Micro-Nikkor-60mm-f-2-8-D-Prime-Macro-Lens-Japan-084-/133132824462,208.9,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Micro NIKKOR 60mm F2.8 D,99.0,21
573,17,,Nikon AF Nikkor 3570 mm f3345 Zoom Lens Japan,163850428874,[Excellent++] Nikon AF Nikkor 35-70mm f/3.3-4.5 Zoom Lens From Japan,https://www.ebay.com/itm/Excellent-Nikon-AF-Nikkor-35-70mm-f-3-3-4-5-Zoom-Lens-Japan-/163850428874,38.7,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Nikkor 35-70mm f/3.3-4.5,98.0,21
574,35,,Nikon AF Nikkor 3570 mm f3345 Lens Japan,163863514943,[Excellent+] Nikon AF Nikkor 35-70mm f/3.3-4.5 Lens From Japan,https://www.ebay.com/itm/Excellent-Nikon-AF-Nikkor-35-70mm-f-3-3-4-5-Lens-Japan-/163863514943,17.1,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Nikkor 35-70mm f/3.3-4.5,98.0,21
575,38,,Nikon Nikomat FT 35 mm Film SLR Vintage Camera Set Nikkormat FT Lens,372778599532,Nikon Nikomat FT 35mm Film SLR Vintage Camera Set: Nikkormat FT w/ Lens,https://www.ebay.com/itm/Nikon-Nikomat-FT-35mm-Film-SLR-Vintage-Camera-Set-Nikkormat-FT-w-Lens-/372778599532,75.0,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon Nikkormat FT,98.0,10
576,94,,Excellent Nikon Nikomat FT N SLR Film Camera Body 289,192868571069,Excellent++ Nikon Nikomat FT N SLR Film Camera Body #289,https://www.ebay.com/itm/Excellent-Nikon-Nikomat-FT-N-SLR-Film-Camera-Body-289-/192868571069,19.0,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon Nikkormat FT,98.0,10
577,13,,Nikon AF Nikkor 3570 mm f3345 Zoom Lens Japan,163863531724,[Excellent+++] Nikon AF Nikkor 35-70mm f/3.3-4.5 Zoom Lens From Japan,https://www.ebay.com/itm/Excellent-Nikon-AF-Nikkor-35-70mm-f-3-3-4-5-Zoom-Lens-Japan-/163863531724,21.6,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Nikkor 35-70mm f/3.3-4.5,98.0,21
578,89,,Nikon AF Nikkor 3570 mm f3345 Zoom Lens Japan,163850440780,[Excellent+] Nikon AF Nikkor 35-70mm f/3.3-4.5 Zoom Lens From Japan,https://www.ebay.com/itm/Excellent-Nikon-AF-Nikkor-35-70mm-f-3-3-4-5-Zoom-Lens-Japan-/163850440780,21.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Nikkor 35-70mm f/3.3-4.5,98.0,21
579,89,,Nikon AF NIKKOR 3570 mm f3345 Zoom Lens,254356205858,[Used] Nikon AF NIKKOR 35-70mm f/3.3-4.5 Zoom Lens,https://www.ebay.com/itm/Used-Nikon-AF-NIKKOR-35-70mm-f-3-3-4-5-Zoom-Lens-/254356205858,25.0,USD,JP,3323,Lenses,FixedPrice,Used,AF NIKKOR 35-70mm f/3.3-4.5,98.0,21
580,74,,Nikon AF Nikkor 300 mm f4 ED Telephoto Lens READ Japan 4757,283603475163,"Nikon AF Nikkor 300mm f/4 IF ED Telephoto Lens ""READ"" From Japan [4757]",https://www.ebay.com/itm/Nikon-AF-Nikkor-300mm-f-4-IF-ED-Telephoto-Lens-READ-Japan-4757-/283603475163,305.15,USD,JP,3323,Lenses,FixedPrice,Used,Nikon AF Nikkor 300mm f/4 IF ED,98.0,21
581,85,,NIKON AF NIKKOR 300 mm F4 ED Lens Japan Exc 1101A,153527528119,NIKON AF NIKKOR 300mm F4 IF ED Lens From Japan [Exc+++] #1101A,https://www.ebay.com/itm/NIKON-AF-NIKKOR-300mm-F4-IF-ED-Lens-Japan-Exc-1101A-/153527528119,255.0,USD,JP,3323,Lenses,StoreInventory,Used,NIKON AF NIKKOR 300mm F4 IF ED,97.0,21
582,91,,Nikon F5 35 mm SLR Film Camera Body,254358951800,Nikon F5 35mm SLR Film Camera Body Only SN3056754,https://www.ebay.com/itm/Nikon-F5-35mm-SLR-Film-Camera-Body-Only-SN3056754-/254358951800,91.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,94.0,10
583,5,,Nikon NIKKOR 55200 mm f456 DX G AFS VR SIC ED Lens superb,253126658534,Nikon NIKKOR 55-200mm f/4-5.6 DX G AF-S VR SIC ED Lens *superb *tested,https://www.ebay.com/itm/Nikon-NIKKOR-55-200mm-f-4-5-6-DX-G-AF-S-VR-SIC-ED-Lens-superb-tested-/253126658534,133.0,USD,JP,3323,Lenses,StoreInventory,Used,20050,92.0,21
