,JP_shortTitle,shortTitle,itemId,title,viewItemURL,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition,model,TotalCounts,Target
17,,Nikon AFS DX NIKKOR 1855 mm F3556 G VR Zoom Lens F Mount 190830c,223651138409,Nikon AF-S DX NIKKOR 18-55mm F3.5-5.6G VR Zoom Lens for F Mount #190830c,https://www.ebay.com/itm/Nikon-AF-S-DX-NIKKOR-18-55mm-F3-5-5-6G-VR-Zoom-Lens-F-Mount-190830c-/223651138409,77.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
79,,NMINT NIKON F5 Back Door Cover Japan 590,401873992106,【N.MINT】 NIKON F5 Back Door Cover  from Japan #590,https://www.ebay.com/itm/N-MINT-NIKON-F5-Back-Door-Cover-Japan-590-/401873992106,49.99,USD,JP,29973,Film Backs & Holders,StoreInventory,Used,,0.0,8
75,,Nikon AFS NIKKOR 2870 mm F28 ED D WHood Japan 109129,273940558661,Excellent++ Nikon AF-S NIKKOR 28-70mm F/2.8 ED D W/Hood From Japan!! 109129,https://www.ebay.com/itm/Excellent-Nikon-AF-S-NIKKOR-28-70mm-F-2-8-ED-D-W-Hood-Japan-109129-/273940558661,499.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
66,,Nikon Ai ZOOMNIKKOR 3570 mm F35 MF lens,233320527624,Excellent+ Nikon Ai ZOOM-NIKKOR 35-70mm F3.5 MF lens,https://www.ebay.com/itm/Excellent-Nikon-Ai-ZOOM-NIKKOR-35-70mm-F3-5-MF-lens-/233320527624,65.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
56,,Mint Open Box Nikon ELNikkor 63 mm f28 N w Box Case manual Japan,143352400323,【 Mint / Open Box 】 Nikon EL-Nikkor 63mm f/2.8 N w/ Box Case manual from Japan,https://www.ebay.com/itm/Mint-Open-Box-Nikon-EL-Nikkor-63mm-f-2-8-N-w-Box-Case-manual-Japan-/143352400323,178.99,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
56,,Tokina ATX Pro 2880 mm f28 ASP AF Lens Nikon Japan,202752980314,"""Excellent+++"" Tokina AT-X Pro 28-80mm f/2.8 ASP AF Lens For Nikon From Japan",https://www.ebay.com/itm/Excellent-Tokina-AT-X-Pro-28-80mm-f-2-8-ASP-AF-Lens-Nikon-Japan-/202752980314,199.9,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
47,,ExcellentNikon ZoomNIKKOR 80200 mm f28 AF ED Japan 8626,153425874291,【Excellent++】Nikon Zoom-NIKKOR  80-200mm f/2.8 AF ED From Japan  #8626,https://www.ebay.com/itm/Excellent-Nikon-Zoom-NIKKOR-80-200mm-f-2-8-AF-ED-Japan-8626-/153425874291,189.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
22,,AS Nikon Nikkor SW 75 mm f45 45 Lens wCopal Toyo View Board 672546,163835610256,*AS IS Nikon Nikkor SW 75mm f/4.5 f 4.5 Lens w/Copal 0 Toyo View Board *672546,https://www.ebay.com/itm/AS-Nikon-Nikkor-SW-75mm-f-4-5-f-4-5-Lens-w-Copal-0-Toyo-View-Board-672546-/163835610256,227.04,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
29,,Nikon Nikomat FTN Black wNikkorSC Auto 50 mm Ai Japan EXCELLENT,254339517783,Nikon Nikomat FTN Black w/Nikkor‐S.C Auto 50mm f/1.4 non Ai from Japan EXCELLENT,https://www.ebay.com/itm/Nikon-Nikomat-FTN-Black-w-Nikkor-S-C-Auto-50mm-f-1-4-non-Ai-Japan-EXCELLENT-/254339517783,123.33,USD,JP,15230,Film Cameras,StoreInventory,Used,,0.0,10
23,,Tokina RMC 17 mm 35 f35 Nikon Ais Lens 9103542,153583985425,Tokina RMC 17mm f 3.5 f/3.5 for Nikon Ai-s Lens *9103542,https://www.ebay.com/itm/Tokina-RMC-17mm-f-3-5-f-3-5-Nikon-Ai-s-Lens-9103542-/153583985425,133.99,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
63,,NEAR MINT Nikon AF Nikkor 80200 mm f28 D ED Zoom Lens wHood Japan 181,133170843068,【NEAR MINT】 Nikon AF Nikkor 80-200mm f/2.8 D ED Zoom Lens w/Hood From Japan 181,https://www.ebay.com/itm/NEAR-MINT-Nikon-AF-Nikkor-80-200mm-f-2-8-D-ED-Zoom-Lens-w-Hood-Japan-181-/133170843068,299.9,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
13,,Nikon Speedlight SB16B Shoe Mount Flash SN6228799 wAS9 Case SS16,143363731213,"Nikon Speedlight SB-16B Shoe Mount Flash SN6228799 w/AS-9, Case SS-16",https://www.ebay.com/itm/Nikon-Speedlight-SB-16B-Shoe-Mount-Flash-SN6228799-w-AS-9-Case-SS-16-/143363731213,29.8,USD,JP,48515,Flashes,StoreInventory,Used,,0.0,15
26,,SIGMA AF 105 mm F28 EX MACRO Nikon Lens EXCELLENT JAPAN3570,223661289559,SIGMA AF 105mm F/2.8 EX MACRO for Nikon Lens EXCELLENT++ JAPAN/3570,https://www.ebay.com/itm/SIGMA-AF-105mm-F-2-8-EX-MACRO-Nikon-Lens-EXCELLENT-JAPAN-3570-/223661289559,98.0,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
41,,Nikon MedicalNIKKOR 120 mm f4 AC UNIT LA2 MEDICAL NIKKOR One cord,223620905308,Nikon Medical-NIKKOR 120mm f/4 AC UNIT LA-2 for MEDICAL NIKKOR One cord missing,https://www.ebay.com/itm/Nikon-Medical-NIKKOR-120mm-f-4-AC-UNIT-LA-2-MEDICAL-NIKKOR-One-cord-missing-/223620905308,160.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
44,,Optical Mint Nikon Nikkor S Auto 35 mm F28 Lens Ai JAPAN,372740180765,[Optical Mint] Nikon Nikkor S Auto 35mm F2.8  Lens Ai Converted From JAPAN,https://www.ebay.com/itm/Optical-Mint-Nikon-Nikkor-S-Auto-35mm-F2-8-Lens-Ai-Converted-JAPAN-/372740180765,79.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
89,,IVA Underwater Film Camera w35 mm f25 Lens Nikon,133158250468,Nikonos IV-A Underwater Film Camera w/35mm f2.5 Lens Nikon,https://www.ebay.com/itm/Nikonos-IV-A-Underwater-Film-Camera-w-35mm-f2-5-Lens-Nikon-/133158250468,119.0,USD,JP,15230,Film Cameras,StoreInventory,Used,,0.0,10
69,,MINT Nikon Ais Micro Nikkor 105 mm F28 Hood MF F mount Lens 481665,133160599344,"""MINT"" Nikon Ais Micro Nikkor 105mm F2.8  w/ Hood MF macro F mount Lens 481665",https://www.ebay.com/itm/MINT-Nikon-Ais-Micro-Nikkor-105mm-F2-8-w-Hood-MF-macro-F-mount-Lens-481665-/133160599344,229.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
58,,Nikon ZoomNIKKOR 3570 mm F3548 AIS Lens SN6023580 Near Mint,264461250739,Nikon Zoom-NIKKOR 35-70mm F3.5-4.8 AI-S Lens SN6023580 **Near Mint**,https://www.ebay.com/itm/Nikon-Zoom-NIKKOR-35-70mm-F3-5-4-8-AI-S-Lens-SN6023580-Near-Mint-/264461250739,31.8,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
85,,Nikonos Front Lens Cap 15 mm f28 201845,143371383412,Nikonos Front Lens Cap for 15mm f2.8 nikonos v nikon #201845,https://www.ebay.com/itm/Nikonos-Front-Lens-Cap-15mm-f2-8-nikonos-v-nikon-201845-/143371383412,14.0,USD,JP,79001,Lens Caps,StoreInventory,Used,,0.0,19
48,,Nikon NikkorN Auto 35 mm F14 Ai Convert Lens 21730 G2,163683885405,Nikon Nikkor-N Auto 35mm F/1.4 Ai Convert Lens #21730 G2,https://www.ebay.com/itm/Nikon-Nikkor-N-Auto-35mm-F-1-4-Ai-Convert-Lens-21730-G2-/163683885405,331.2,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
50,,Nikon Nikkor 3570 mm 35 f35 Ai Lens 776844,163703636008,Nikon Nikkor 35-70mm f 3.5 f/3.5 Ai Lens *776844,https://www.ebay.com/itm/Nikon-Nikkor-35-70mm-f-3-5-f-3-5-Ai-Lens-776844-/163703636008,68.99,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
60,,N MINTNikon AF NIKKOR 28105 mm f3545 D Macro Zoom Lens JAPAN 486277,362737404193,[N MINT]Nikon AF NIKKOR 28-105mm f/3.5-4.5 D Macro Zoom Lens from JAPAN 486277,https://www.ebay.com/itm/N-MINT-Nikon-AF-NIKKOR-28-105mm-f-3-5-4-5-D-Macro-Zoom-Lens-JAPAN-486277-/362737404193,79.0,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
56,,Optical Top Mint Nikon Ais Ais Nikkor 24 mm f28 MF lens Japan 1146,401734297254,*Optical Top Mint* Nikon Ai-s Ais Nikkor 24mm f/2.8 MF lens from Japan #1146,https://www.ebay.com/itm/Optical-Top-Mint-Nikon-Ai-s-Ais-Nikkor-24mm-f-2-8-MF-lens-Japan-1146-/401734297254,149.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
27,,Mint Nikon PROSTAFF 3 Fieldscope Straight 1648x 60 mm Tripod Jp362,392289841950,[Near Mint++] Nikon PROSTAFF 3 Fieldscope Straight 16-48x 60mm Tripod From Jp362,https://www.ebay.com/itm/Near-Mint-Nikon-PROSTAFF-3-Fieldscope-Straight-16-48x-60mm-Tripod-Jp362-/392289841950,249.8,USD,JP,31715,Spotting Scopes,StoreInventory,Used,,0.0,33
68,,Mint Nikon Ai Nikkor 28 mm f28 Wide Angle MF Lens Japan 304,173842261161,[Near Mint!] Nikon Ai Nikkor 28mm f/2.8 Wide Angle MF Lens From Japan   #304,https://www.ebay.com/itm/Near-Mint-Nikon-Ai-Nikkor-28mm-f-2-8-Wide-Angle-MF-Lens-Japan-304-/173842261161,118.0,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
30,,EXC Nikon AF Nikkor 85 mm F18 Portrait Prime Lens SN260420 Japan 774,174027367767,*EXC+++++* Nikon AF Nikkor 85mm F1.8 Portrait Prime Lens SN260420 from Japan 774,https://www.ebay.com/itm/EXC-Nikon-AF-Nikkor-85mm-F1-8-Portrait-Prime-Lens-SN260420-Japan-774-/174027367767,189.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
96,,SHIP SIGMA 1750 mm F28 EX DC OS HSM Nikon Japan,113883816619,FREE SHIP SIGMA 17-50mm F2.8 EX DC OS HSM for Nikon from Japan,https://www.ebay.com/itm/FREE-SHIP-SIGMA-17-50mm-F2-8-EX-DC-OS-HSM-Nikon-Japan-/113883816619,199.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
74,,Excellent Nikon Nikkor 28 mm 28 f28 AiS Lens 120W72,333208894285,[Excellent] Nikon Nikkor 28mm f 2.8 f/2.8 Ai-S Lens  (120-W72),https://www.ebay.com/itm/Excellent-Nikon-Nikkor-28mm-f-2-8-f-2-8-Ai-S-Lens-120-W72-/333208894285,110.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
76,,Mint Nikon Nikkor P Auto 105 mm F25 Non Ai Lens Japan,133170168750,[Mint] Nikon Nikkor P Auto 105mm F2.5 Non Ai Lens From Japan,https://www.ebay.com/itm/Mint-Nikon-Nikkor-P-Auto-105mm-F2-5-Non-Ai-Lens-Japan-/133170168750,99.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
19,,Nikon NIKKORS Auto 50 mm F14 NonAi Lens,223658148213,Nikon NIKKOR-S Auto 50mm F1.4 Non-Ai Lens SN775213,https://www.ebay.com/itm/Nikon-NIKKOR-S-Auto-50mm-F1-4-Non-Ai-Lens-SN775213-/223658148213,29.8,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
47,,Tamron SP AF 35105 mm F28 Aspherical Lens Nikon exc Japan 455204,333239288562,Tamron SP AF 35-105mm F/2.8 Aspherical Lens for Nikon exc++ From Japan 455204,https://www.ebay.com/itm/Tamron-SP-AF-35-105mm-F-2-8-Aspherical-Lens-Nikon-exc-Japan-455204-/333239288562,88.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
39,,Tokina ATX PRO 2870 mm f28 AF Zoom Lens SN5618836 Nikon F Mount AsIs,133169101041,Tokina AT-X PRO 28-70mm f/2.8 AF Zoom Lens SN5618836 For Nikon F Mount *As-Is*,https://www.ebay.com/itm/Tokina-AT-X-PRO-28-70mm-f-2-8-AF-Zoom-Lens-SN5618836-Nikon-F-Mount-As-Is-/133169101041,64.8,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
72,,Nikon CFD80 SemiSoft Case D80 japan 192,223475853716,Nikon CF-D80 Semi-Soft Case for D80 from japan #192,https://www.ebay.com/itm/Nikon-CF-D80-Semi-Soft-Case-D80-japan-192-/223475853716,20.99,USD,JP,107894,"Cases, Bags & Covers",StoreInventory,Used,,0.0,4
59,,Nikon D3200 Digital SLR Camera 1855 mm VR Lens Kit Microphone Mic,123905707451,Nikon D3200 Digital SLR Camera with 18-55mm VR Lens Kit ＋Microphone Mic,https://www.ebay.com/itm/Nikon-D3200-Digital-SLR-Camera-18-55mm-VR-Lens-Kit-Microphone-Mic-/123905707451,198.0,USD,JP,31388,Digital Cameras,FixedPrice,Used,,0.0,6
6,,Mint Nikon D200 102 MP Digital SLR Camera Black Body Japan,293108002631,[Near Mint] Nikon D200 10.2 MP Digital SLR Camera Black Body from Japan,https://www.ebay.com/itm/Near-Mint-Nikon-D200-10-2-MP-Digital-SLR-Camera-Black-Body-Japan-/293108002631,69.99,USD,JP,31388,Digital Cameras,StoreInventory,Used,,0.0,6
54,,MINT Nikon 50 mm f28 Enlarging Lens wCase JAPAN,401811399582,[Near MINT] Nikon EL-NIKKOR 50mm f/2.8 Enlarging Lens w/Case from JAPAN,https://www.ebay.com/itm/Near-MINT-Nikon-EL-NIKKOR-50mm-f-2-8-Enlarging-Lens-w-Case-JAPAN-/401811399582,74.99,USD,JP,29986,Enlarging Lenses,FixedPrice,Used,,0.0,7
43,,MINT Nikon Ais Ais NIKKOR 50 mm F18 Pancake MF Lens Caps 671,283614191850,**MINT** Nikon Ai-s Ais NIKKOR 50mm F/1.8 Pancake MF Lens with Caps #671,https://www.ebay.com/itm/MINT-Nikon-Ai-s-Ais-NIKKOR-50mm-F-1-8-Pancake-MF-Lens-Caps-671-/283614191850,199.9,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
57,,ISNikon AF Nikkor 70300 mm f456 G Silver Japan,383121141238,【AS IS】Nikon AF Nikkor 70-300mm f4-5.6G Silver From Japan.,https://www.ebay.com/itm/AS-IS-Nikon-AF-Nikkor-70-300mm-f4-5-6G-Silver-Japan-/383121141238,24.99,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
11,,Nikon NIKKORQC Auto 200 mm F4 Ai Lens SN603511,223644794199,Nikon NIKKOR-Q・C Auto 200mm F4 Ai Lens  SN603511 **Excellent+**,https://www.ebay.com/itm/Nikon-NIKKOR-Q-C-Auto-200mm-F4-Ai-Lens-SN603511-Excellent-/223644794199,24.8,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
12,,Nikon NIKKORQC Auto 135 mm F35 NonAi Lens SN114231,223655471511,Nikon NIKKOR-Q・C Auto 135mm F3.5 Non-Ai Lens SN114231,https://www.ebay.com/itm/Nikon-NIKKOR-Q-C-Auto-135mm-F3-5-Non-Ai-Lens-SN114231-/223655471511,23.8,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
13,,Nikon NIKKORSC Auto 50 mm F14 NonAi Lens SN1362972,223661285963,Nikon NIKKOR-S.C Auto 50mm F1.4 Non-Ai Lens SN1362972,https://www.ebay.com/itm/Nikon-NIKKOR-S-C-Auto-50mm-F1-4-Non-Ai-Lens-SN1362972-/223661285963,39.8,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
15,,Exe Sigma 135400 mm f4556 D APO AF Zoom SN1002351 Nikon F Mount,223623131221,Exe+++++ Sigma 135-400mm f/4.5-5.6 D APO AF Zoom SN1002351 For Nikon F Mount,https://www.ebay.com/itm/Exe-Sigma-135-400mm-f-4-5-5-6-D-APO-AF-Zoom-SN1002351-Nikon-F-Mount-/223623131221,199.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
29,,MINT Nikon AF Nikkor Lens ED 80200 mm F28 D New Japan A030109,392265315483,Great MINT Nikon AF Nikkor Lens ED 80-200mm F2.8 D New from Japan (#A030109),https://www.ebay.com/itm/Great-MINT-Nikon-AF-Nikkor-Lens-ED-80-200mm-F2-8-D-New-Japan-A030109-/392265315483,481.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
12,,SHIP Nikon AF 28105 mm f3545D Autofocus Caps Lens Hood,113874542485,FREE SHIP Nikon AF 28-105mm f/3.5-4.5D Auto-focus  with Caps & Lens Hood,https://www.ebay.com/itm/FREE-SHIP-Nikon-AF-28-105mm-f-3-5-4-5D-Auto-focus-Caps-Lens-Hood-/113874542485,109.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
41,,MINT NIKON AFS NIKKOR ED 2870 mm SWM,401863968310,** MINT ** NIKON AF-S NIKKOR ED 28-70mm f/2.8D SWM,https://www.ebay.com/itm/MINT-NIKON-AF-S-NIKKOR-ED-28-70mm-f-2-8D-SWM-/401863968310,598.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
46,,Nikon NIKKORSW 90 mm f45 Format Lens,233299610089,Nikon NIKKOR-SW 90mm f/4.5 Large Format Lens,https://www.ebay.com/itm/Nikon-NIKKOR-SW-90mm-f-4-5-Large-Format-Lens-/233299610089,390.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
35,,Exc Nikon AF NIKKOR 35135 mm F3545 Lens wFrontRear Cap JAPAN 170,123700375744,Exc++++ Nikon AF NIKKOR 35-135mm F3.5-4.5 Lens w/Front＆Rear Cap From JAPAN # 170,https://www.ebay.com/itm/Exc-Nikon-AF-NIKKOR-35-135mm-F3-5-4-5-Lens-w-Front-Rear-Cap-JAPAN-170-/123700375744,45.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
62,,Near MINTSigma DL 70300 mm f456 DL AF Zoom Lens Nikon JAPAN 953,333122764533,【Near MINT】Sigma DL 70-300mm f/4-5.6 DL AF Zoom Lens for Nikon from JAPAN #953,https://www.ebay.com/itm/Near-MINT-Sigma-DL-70-300mm-f-4-5-6-DL-AF-Zoom-Lens-Nikon-JAPAN-953-/333122764533,33.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
17,,Tamron SP AF 90 mm F28 MACRO Lens 72E Nikon Excellent Japan Tested,264453334134,Tamron SP AF 90mm F2.8 MACRO Lens 72E For Nikon Excellent++ From Japan Tested,https://www.ebay.com/itm/Tamron-SP-AF-90mm-F2-8-MACRO-Lens-72E-Nikon-Excellent-Japan-Tested-/264453334134,155.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
19,,Nikon Ai NIKKOR 50 mm F18S AiS Fmount PanCake JapanNearMint53,193095587207,Nikon Ai NIKKOR 50mm F1.8S Ai-S Fmount PanCake From Japan[NearMint]#53,https://www.ebay.com/itm/Nikon-Ai-NIKKOR-50mm-F1-8S-Ai-S-Fmount-PanCake-Japan-NearMint-53-/193095587207,160.0,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
59,,Genuine Nikon AS4 Flash Unit Gun Coupler Hot Shoe F3 Japan 112,223538498317,Genuine Nikon AS-4 Flash Unit Gun Coupler Hot Shoe for F3 Japan 11-2,https://www.ebay.com/itm/Genuine-Nikon-AS-4-Flash-Unit-Gun-Coupler-Hot-Shoe-F3-Japan-11-2-/223538498317,19.99,USD,JP,69573,Flash Adapters,FixedPrice,Used,,0.0,13
57,,TAMRON AF 80210 mm F4556 Nikon SN136063,113876791103,TAMRON AF 80-210mm F4.5-5.6 for Nikon  SN136063 **Excellent++**,https://www.ebay.com/itm/TAMRON-AF-80-210mm-F4-5-5-6-Nikon-SN136063-Excellent-/113876791103,14.8,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
31,,Nikon NIKKORN Auto 24 mm F28 Non Ai Wide Angle MF Lens F Mount 190603d,333317797854,Nikon NIKKOR-N Auto 24mm F2.8 Non Ai Wide Angle MF Lens for F Mount #190603d,https://www.ebay.com/itm/Nikon-NIKKOR-N-Auto-24mm-F2-8-Non-Ai-Wide-Angle-MF-Lens-F-Mount-190603d-/333317797854,108.77,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
30,,Nikon NIKKORS Auto 50 mm F14 NonAi Lens SN544922,323914840203,Nikon NIKKOR-S Auto 50mm F1.4 Non-Ai Lens  SN544922,https://www.ebay.com/itm/Nikon-NIKKOR-S-Auto-50mm-F1-4-Non-Ai-Lens-SN544922-/323914840203,27.8,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
20,,Nikon D5000 123MP Digital SLR Camera Black Kit w AFS DX VR 1855 mm Lens,163618906887,Nikon D5000 12.3MP Digital SLR Camera Black Kit w/ AF-S DX VR 18-55mm Lens,https://www.ebay.com/itm/Nikon-D5000-12-3MP-Digital-SLR-Camera-Black-Kit-w-AF-S-DX-VR-18-55mm-Lens-/163618906887,180.49,USD,JP,31388,Digital Cameras,StoreInventory,Used,,0.0,6
35,,Nikon Ai NIKKOR 300 mm F45 EXCELLENT Japan 15421,293186316568,Nikon Ai NIKKOR 300mm F4.5 [EXCELLENT] from Japan (15421),https://www.ebay.com/itm/Nikon-Ai-NIKKOR-300mm-F4-5-EXCELLENT-Japan-15421-/293186316568,108.0,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
39,,seal EXCNikon F Eye Level 643XXXX 35 mm SLR Film Camera Body JAPAN,123869772458,【New seal EXC+++】Nikon F Eye Level #643XXXX 35mm SLR Film Camera Body from JAPAN,https://www.ebay.com/itm/New-seal-EXC-Nikon-F-Eye-Level-643XXXX-35mm-SLR-Film-Camera-Body-JAPAN-/123869772458,159.99,USD,JP,15230,Film Cameras,StoreInventory,Used,,0.0,10
35,,ExcellentNikon NIKKOR 20 mm F28 AF Lens Japan 472928,333285430690,【Excellent+】Nikon NIKKOR 20mm F2.8 AF Lens from Japan 472928,https://www.ebay.com/itm/Excellent-Nikon-NIKKOR-20mm-F2-8-AF-Lens-Japan-472928-/333285430690,197.98,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
60,,Exc5 Nikon AF Zoom NIKKOR 28105 mm f 3545 D JAPAN 191025,174010183671,"""Exc+5"" Nikon AF Zoom NIKKOR 28-105mm f/ 3.5-4.5 D JAPAN #191025",https://www.ebay.com/itm/Exc-5-Nikon-AF-Zoom-NIKKOR-28-105mm-f-3-5-4-5-D-JAPAN-191025-/174010183671,109.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
35,,Mint Nikon Ais Nikkor 28 mm f28 MF Angle Lens Japan,333297418707,Near Mint Nikon Ai-s Nikkor 28mm f/2.8 MF Wide Angle Lens From Japan,https://www.ebay.com/itm/Near-Mint-Nikon-Ai-s-Nikkor-28mm-f-2-8-MF-Wide-Angle-Lens-Japan-/333297418707,159.0,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
40,,SIGMA 18200 mm F3563 DC OS HSM ZOOM Lens Nikon wBOX Exc Japan,153608050808,SIGMA 18-200mm F/3.5-6.3 DC OS HSM ZOOM Lens for Nikon w/BOX Exc++ from Japan,https://www.ebay.com/itm/SIGMA-18-200mm-F-3-5-6-3-DC-OS-HSM-ZOOM-Lens-Nikon-w-BOX-Exc-Japan-/153608050808,144.99,USD,JP,3323,Lenses,StoreInventory,Used,SIGMA 18-200mm F/3.5-6.3 DC OS HSM ZOOM Lens for N,0.0,21
43,,Nikon NikkorW 210 mm F56 Lens 23450 B1,163835612067,Nikon Nikkor-W 210mm F/5.6 Lens #23450 B1,https://www.ebay.com/itm/Nikon-Nikkor-W-210mm-F-5-6-Lens-23450-B1-/163835612067,236.7,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
69,,Nikon AFS Nikkor 24120 mm F3556 G ED VR Lens 23556 A6,143372588844,Nikon AF-S Nikkor 24-120mm F/3.5-5.6 G ED VR Lens #23556 A6,https://www.ebay.com/itm/Nikon-AF-S-Nikkor-24-120mm-F-3-5-5-6-G-ED-VR-Lens-23556-A6-/143372588844,210.0,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
34,,No4816 NIKON Ai NIKKOR 50 mm F14 F14 EC,273821070738,(No.4816) NIKON Ai NIKKOR 50mm F1.4 F/1.4 *EC,https://www.ebay.com/itm/No-4816-NIKON-Ai-NIKKOR-50mm-F1-4-F-1-4-EC-/273821070738,66.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
41,,Sigma DC 18250 mm f3563 OS HSM DC Lens Nikon japan,372686078307,Sigma DC 18-250mm f/3.5-6.3 OS HSM DC Lens For Nikon from japan,https://www.ebay.com/itm/Sigma-DC-18-250mm-f-3-5-6-3-OS-HSM-DC-Lens-Nikon-japan-/372686078307,179.0,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
39,,Nikon Nikkor Ai 300 mm f45 Telephoto MF Lens Japan 466342,254301679781,Nikon Nikkor Ai 300mm f/4.5 Telephoto MF Lens from Japan 466342,https://www.ebay.com/itm/Nikon-Nikkor-Ai-300mm-f-4-5-Telephoto-MF-Lens-Japan-466342-/254301679781,74.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
95,,Nikon NIKKOR 35 mm F28 Ai Wide Angle Manual Focus Lens 46W149,323895063546,Nikon NIKKOR 35mm F/2.8 Ai Wide Angle Manual Focus Lens (46-W149),https://www.ebay.com/itm/Nikon-NIKKOR-35mm-F-2-8-Ai-Wide-Angle-Manual-Focus-Lens-46-W149-/323895063546,50.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
31,,Optical MintNikon Ai ZoomNikkor 3570 mm Filter Japan,383141323403,【Optical Mint+++】Nikon Ai Zoom-Nikkor 35-70mm f3.5 w/ L37c Filter from Japan,https://www.ebay.com/itm/Optical-Mint-Nikon-Ai-Zoom-Nikkor-35-70mm-f3-5-w-L37c-Filter-Japan-/383141323403,79.99,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
32,,Nikon NIKKORH Auto 28 mm F35 NonAi Lens SN337686,323898763744,Nikon NIKKOR-H Auto 28mm F3.5 Non-Ai Lens  SN337686,https://www.ebay.com/itm/Nikon-NIKKOR-H-Auto-28mm-F3-5-Non-Ai-Lens-SN337686-/323898763744,37.8,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
31,,Nikon NIKKORH Auto 50 mm F2 NonAi Lens SN766835,323909488847,Nikon NIKKOR-H Auto 50mm F2 Non-Ai Lens SN766835,https://www.ebay.com/itm/Nikon-NIKKOR-H-Auto-50mm-F2-Non-Ai-Lens-SN766835-/323909488847,33.8,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
41,,Exc Nikon Nikkor 24 mm 28 f28 Ai Lens 630121,163858624359,Exc++ Nikon Nikkor 24mm f 2.8 f/2.8 Ai Lens *630121,https://www.ebay.com/itm/Exc-Nikon-Nikkor-24mm-f-2-8-f-2-8-Ai-Lens-630121-/163858624359,113.99,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
