,JP_shortTitle,shortTitle,itemId,title,viewItemURL,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition,model,TotalCounts,Target
94,,NEAR MINTNikon AI Nikkor 3570 mm F35 MF Zoom Lens F Mount Japan,173986483854,[NEAR MINT]Nikon AI Nikkor 35-70mm F/3.5 MF Zoom Lens F Mount From Japan,https://www.ebay.com/itm/NEAR-MINT-Nikon-AI-Nikkor-35-70mm-F-3-5-MF-Zoom-Lens-F-Mount-Japan-/173986483854,129.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
96,,N Mint NIKON NONAI NIKKORH AUTO 50 mm f2 MF Lens wFilter fromTokyo Japan 021,174032501050,[N Mint] NIKON NON-AI NIKKOR-H AUTO 50mm f2 MF Lens w/Filter fromTokyo Japan 021,https://www.ebay.com/itm/N-Mint-NIKON-NON-AI-NIKKOR-H-AUTO-50mm-f2-MF-Lens-w-Filter-fromTokyo-Japan-021-/174032501050,39.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
62,,Exc Nikon Ai Lens NIKKOR 50 mm F18 MF Standard Lens Tracking No,273968389623,[Exc+] Nikon Ai Lens NIKKOR 50mm F1.8 MF Standard Lens with Tracking No.,https://www.ebay.com/itm/Exc-Nikon-Ai-Lens-NIKKOR-50mm-F1-8-MF-Standard-Lens-Tracking-No-/273968389623,88.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
69,,NEAR MINT Nikon AiS Micro Nikkor 105 mm f28 MF Telephoto Japan 364,153642922387,【 NEAR MINT+ 】Nikon Ai-S Micro Nikkor 105mm f/2.8 MF Telephoto from Japan #364,https://www.ebay.com/itm/NEAR-MINT-Nikon-Ai-S-Micro-Nikkor-105mm-f-2-8-MF-Telephoto-Japan-364-/153642922387,209.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
72,,MINTNikon NonAi NIKKOR H Auto 28 mm f35 MF Lens Japan 1015,372729996814,【MINT】Nikon Non-Ai NIKKOR H Auto 28mm f3.5 MF Lens From Japan 1015,https://www.ebay.com/itm/MINT-Nikon-Non-Ai-NIKKOR-H-Auto-28mm-f3-5-MF-Lens-Japan-1015-/372729996814,54.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
96,,ExcellentNikon New NIKKOR 50 mm 114 f14 Lens MF SLR 35 mm Japan,183946523245,<Excellent>Nikon New NIKKOR 50mm 1:1.4 f/1.4 Lens MF SLR 35mm Japan,https://www.ebay.com/itm/Excellent-Nikon-New-NIKKOR-50mm-1-1-4-f-1-4-Lens-MF-SLR-35mm-Japan-/183946523245,72.0,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,3
61,,MINTNIKON NIKKOR AIS AIS 85 mm F14 114 F Mount MF LensMETAL HOOD HN20 JP,323912828668,【MINT】NIKON NIKKOR AIS AI-S 85mm F/1.4 1:1.4 F Mount MF Lens+METAL HOOD HN-20 JP,https://www.ebay.com/itm/MINT-NIKON-NIKKOR-AIS-AI-S-85mm-F-1-4-1-1-4-F-Mount-MF-Lens-METAL-HOOD-HN-20-JP-/323912828668,579.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
62,,Nikon NIKKORN Auto 24 mm F28 Non Ai Wide Angle MF Lens F Mount 190603d,333317797854,Nikon NIKKOR-N Auto 24mm F2.8 Non Ai Wide Angle MF Lens for F Mount #190603d,https://www.ebay.com/itm/Nikon-NIKKOR-N-Auto-24mm-F2-8-Non-Ai-Wide-Angle-MF-Lens-F-Mount-190603d-/333317797854,108.77,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
63,,Mint Nikon Ais Nikkor 28 mm f28 MF Angle Lens Japan,333297418707,Near Mint Nikon Ai-s Nikkor 28mm f/2.8 MF Wide Angle Lens From Japan,https://www.ebay.com/itm/Near-Mint-Nikon-Ai-s-Nikkor-28mm-f-2-8-MF-Wide-Angle-Lens-Japan-/333297418707,159.0,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,3
70,,Nikon Ai Nikkor 35 mm F28 Wide Angle MF Lens F Mount w Hood 190902q,223652890552,Nikon Ai Nikkor 35mm F2.8 Wide Angle MF Lens for F Mount w/ Hood #190902q,https://www.ebay.com/itm/Nikon-Ai-Nikkor-35mm-F2-8-Wide-Angle-MF-Lens-F-Mount-w-Hood-190902q-/223652890552,111.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
74,,Mint Nikon AiS Nikkor 24 mm f28 AIS MF Lens Japan 364,173875880154,[Near Mint!] Nikon Ai-S Nikkor 24mm f/2.8 AIS MF Lens  From Japan   #364,https://www.ebay.com/itm/Near-Mint-Nikon-Ai-S-Nikkor-24mm-f-2-8-AIS-MF-Lens-Japan-364-/173875880154,170.0,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,3
83,,Mint Nikon NIKKOR S Auto 50 mm MF NonAi Lens JAPAN,193094387865,Near Mint Nikon NIKKOR S Auto 50mm f1.4 MF Non-Ai Lens from JAPAN,https://www.ebay.com/itm/Near-Mint-Nikon-NIKKOR-S-Auto-50mm-f1-4-MF-Non-Ai-Lens-JAPAN-/193094387865,30.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
87,,excellentNikon Ais Nikkor 20 mm F28 Ais MF Lens Japan 3126,173843204785,【excellent++++】Nikon Ai-s Nikkor 20mm F/2.8 Ais MF Lens From Japan #3126,https://www.ebay.com/itm/excellent-Nikon-Ai-s-Nikkor-20mm-F-2-8-Ais-MF-Lens-Japan-3126-/173843204785,245.99,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,3
90,,Mint Nikon NIKKOR 135 mm f28 Ai Manual Focus MF Lens Japan 614,193014665877,Near Mint Nikon NIKKOR 135mm f/2.8 Ai Manual Focus MF Lens Japan #614,https://www.ebay.com/itm/Near-Mint-Nikon-NIKKOR-135mm-f-2-8-Ai-Manual-Focus-MF-Lens-Japan-614-/193014665877,164.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
97,,Sigma Ultra Wide 18 mm F28 MF Lens Multi Coated Nikon AiS Japan,153370221915,Sigma Ultra Wide 18mm F/2.8 MF Lens Multi Coated for Nikon Ai-S Made In Japan,https://www.ebay.com/itm/Sigma-Ultra-Wide-18mm-F-2-8-MF-Lens-Multi-Coated-Nikon-Ai-S-Made-Japan-/153370221915,111.44,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
58,,Nikon NIKKORQ Auto 200 mm f4 MF Telephoto Prime Lens SN559002,133145644013,Nikon NIKKOR-Q Auto 200mm f/4 Ai-Converted MF Telephoto Prime Lens SN559002,https://www.ebay.com/itm/Nikon-NIKKOR-Q-Auto-200mm-f-4-Ai-Converted-MF-Telephoto-Prime-Lens-SN559002-/133145644013,32.8,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
1,,Excellent Nikon Micro Nikkor 105 mm F28 AiS MF Lens Japan,153501529294,Excellent++ Nikon Micro Nikkor 105mm F/2.8 Ai-S MF Lens Made In Japan,https://www.ebay.com/itm/Excellent-Nikon-Micro-Nikkor-105mm-F-2-8-Ai-S-MF-Lens-Made-Japan-/153501529294,196.33,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
16,,Nikon Ai NIKKOR ED 400 mm F35 MF lens,233178860880,[Excellent] Nikon Ai NIKKOR ED 400mm F3.5 MF bright & clear lens,https://www.ebay.com/itm/Excellent-Nikon-Ai-NIKKOR-ED-400mm-F3-5-MF-bright-clear-lens-/233178860880,699.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
17,,EXC5 Nikon AiS Zoom Nikkor 2550 mm f4 AIS MF Lens wHood Japan 190490,173984499883,【EXC+5】 Nikon Ai-S Zoom Nikkor 25-50mm f/4 AIS MF Lens w/Hood From Japan #190490,https://www.ebay.com/itm/EXC-5-Nikon-Ai-S-Zoom-Nikkor-25-50mm-f-4-AIS-MF-Lens-w-Hood-Japan-190490-/173984499883,179.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
21,,EXCNikon Nikkor NonAi 135 mm Telephoto MF Lens Japan 420,143367588528,【EXC+++++】Nikon Nikkor Non-Ai 135mm f/3.5 Telephoto MF Lens From Japan #420,https://www.ebay.com/itm/EXC-Nikon-Nikkor-Non-Ai-135mm-f-3-5-Telephoto-MF-Lens-Japan-420-/143367588528,44.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
24,,Near Mint Nikon Nikkor SC AUTO 55 mm F12 MF Lens W Hood Japan E055,153636813798,""" Near Mint "" Nikon Nikkor S.C AUTO 55mm F/1.2 MF Lens W/ Hood From Japan E055",https://www.ebay.com/itm/Near-Mint-Nikon-Nikkor-S-C-AUTO-55mm-F-1-2-MF-Lens-W-Hood-Japan-E055-/153636813798,299.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
27,,NIKON AiS NIKKOR 50 mm MF Prime Lens wCaps Excellent Japan 11510,183939570220,NIKON Ai-S NIKKOR 50mm f/1.4 MF Prime Lens w/Caps [Excellent-] from Japan #11510,https://www.ebay.com/itm/NIKON-Ai-S-NIKKOR-50mm-f-1-4-MF-Prime-Lens-w-Caps-Excellent-Japan-11510-/183939570220,119.99,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,3
28,,6355 Vintage MIK JUNON 500 mm F8 Telephoto MF Lens NIKON opt NMINT,192968270499,"(6355) Vintage MIK JUNON 500mm F8 Telephoto MF Lens for NIKON, opt: N-MINT!!",https://www.ebay.com/itm/6355-Vintage-MIK-JUNON-500mm-F8-Telephoto-MF-Lens-NIKON-opt-N-MINT-/192968270499,4.99,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,3
30,,ExcNikon Nikkor Ai 55 mm F12 MF Lens F F2 F3 wHood Japan 464792,233302885921,【Exc】Nikon Nikkor Ai 55mm F1.2 MF Lens For F F2 F3 w/Hood from Japan 464792,https://www.ebay.com/itm/Exc-Nikon-Nikkor-Ai-55mm-F1-2-MF-Lens-F-F2-F3-w-Hood-Japan-464792-/233302885921,249.98,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
60,,Nikon NIKKOR 35 mm f28 AiS MF Wide Angle Prime Lens SN522424 Japan,133167024916,Nikon NIKKOR 35mm f/2.8 Ai-S MF Wide Angle Prime Lens SN522424 from Japan,https://www.ebay.com/itm/Nikon-NIKKOR-35mm-f-2-8-Ai-S-MF-Wide-Angle-Prime-Lens-SN522424-Japan-/133167024916,129.8,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
56,,N Mint w Hood HN21 Nikon Series E 75150 mm F35 MF Lens Ais AIS 190704,333303509712,【N Mint w/ Hood HN-21】 Nikon Series E 75-150mm F/3.5 MF Lens Ai-s AIS  #190704,https://www.ebay.com/itm/N-Mint-w-Hood-HN-21-Nikon-Series-E-75-150mm-F-3-5-MF-Lens-Ai-s-AIS-190704-/333303509712,59.99,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,3
70,,Near Mint Cosina 100 mm F35 MC Macro MF Lens Nikon 787J,202723672384,"""Near Mint"" Cosina 100mm F/3.5 MC Macro MF Lens for Nikon 787#J",https://www.ebay.com/itm/Near-Mint-Cosina-100mm-F-3-5-MC-Macro-MF-Lens-Nikon-787-J-/202723672384,66.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
2,,ExcellentNikon AiS Nikkor 35 mm f2 MF Wide Angle Lens Japan 358912,153640563411,【Excellent+++++】Nikon Ai-S Nikkor 35mm f/2 MF Wide Angle Lens from Japan #358912,https://www.ebay.com/itm/Excellent-Nikon-Ai-S-Nikkor-35mm-f-2-MF-Wide-Angle-Lens-Japan-358912-/153640563411,189.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
75,,EXCELLENT Nikon Ai Nikkor 24 mm F28 Wide Angle MF Lens F Mount 190830d,333318588493,"""EXCELLENT"" Nikon Ai Nikkor 24mm F2.8 Wide Angle MF Lens for F Mount #190830d",https://www.ebay.com/itm/EXCELLENT-Nikon-Ai-Nikkor-24mm-F2-8-Wide-Angle-MF-Lens-F-Mount-190830d-/333318588493,128.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
76,,ISNikon AI NIKKOR 135 mm MF Lens Free shipping Japan 7,133172167375,【AS IS】Nikon AI NIKKOR 135mm f/3.5 MF Lens Free shipping from Japan 7,https://www.ebay.com/itm/AS-IS-Nikon-AI-NIKKOR-135mm-f-3-5-MF-Lens-Free-shipping-Japan-7-/133172167375,42.99,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,3
83,,Nikon Ai ZOOMNIKKOR 3570 mm F35 MF lens,233320527624,Excellent+ Nikon Ai ZOOM-NIKKOR 35-70mm F3.5 MF lens,https://www.ebay.com/itm/Excellent-Nikon-Ai-ZOOM-NIKKOR-35-70mm-F3-5-MF-lens-/233320527624,65.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
84,,MINT Nikon Ais Micro Nikkor 105 mm F28 Hood MF F mount Lens 481665,133160599344,"""MINT"" Nikon Ais Micro Nikkor 105mm F2.8  w/ Hood MF macro F mount Lens 481665",https://www.ebay.com/itm/MINT-Nikon-Ais-Micro-Nikkor-105mm-F2-8-w-Hood-MF-macro-F-mount-Lens-481665-/133160599344,229.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
85,,MINT Nikon Ais Ais NIKKOR 50 mm F18 Pancake MF Lens Caps 671,283614191850,**MINT** Nikon Ai-s Ais NIKKOR 50mm F/1.8 Pancake MF Lens with Caps #671,https://www.ebay.com/itm/MINT-Nikon-Ai-s-Ais-NIKKOR-50mm-F-1-8-Pancake-MF-Lens-Caps-671-/283614191850,199.9,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
86,,Tokina ATX PRO 2870 mm f28 MF IF AF Lens Nikon japan,183933546346,Excellent+++++ Tokina AT-X PRO 28-70mm f/2.8 MF IF AF Lens For Nikon from japan,https://www.ebay.com/itm/Excellent-Tokina-AT-X-PRO-28-70mm-f-2-8-MF-IF-AF-Lens-Nikon-japan-/183933546346,149.0,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,3
90,,NIKON NIKKOR Ai 50 mm F14 MF Lens Exc Japan 02022,303148253499,NIKON NIKKOR Ai 50mm F1.4 MF Lens [Exc++] from Japan (02022),https://www.ebay.com/itm/NIKON-NIKKOR-Ai-50mm-F1-4-MF-Lens-Exc-Japan-02022-/303148253499,88.48,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,3
97,,Exc Nikon Series E Zoom Nikkor 3672 mm F35 MF AiS Lens Japan A0349,223488378191,**Exc+++++** Nikon Series E Zoom Nikkor 36-72mm F/3.5 MF Ai-S Lens Japan A0349,https://www.ebay.com/itm/Exc-Nikon-Series-E-Zoom-Nikkor-36-72mm-F-3-5-MF-Ai-S-Lens-Japan-A0349-/223488378191,44.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
4,,ISNikon AI NIKKOR 135 mm MF Lens Free shipping Japan 7,133171857875,【AS IS】Nikon AI NIKKOR 135mm f/3.5 MF Lens Free shipping from Japan 7,https://www.ebay.com/itm/AS-IS-Nikon-AI-NIKKOR-135mm-f-3-5-MF-Lens-Free-shipping-Japan-7-/133171857875,44.99,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,3
52,,Nikon Nikkor Ai 300 mm f45 Telephoto MF Lens Japan 466342,254301679781,Nikon Nikkor Ai 300mm f/4.5 Telephoto MF Lens from Japan 466342,https://www.ebay.com/itm/Nikon-Nikkor-Ai-300mm-f-4-5-Telephoto-MF-Lens-Japan-466342-/254301679781,74.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
6,,Exc Nikon Ais Nikkor 50 mm F14 MF Lens Japan 955,113853847919,【Exc ++++】Nikon Ai-s Nikkor 50mm F/1.4 MF Lens From Japan #955,https://www.ebay.com/itm/Exc-Nikon-Ai-s-Nikkor-50mm-F-1-4-MF-Lens-Japan-955-/113853847919,119.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
11,,Mint Nikon Ai Nikkor 28 mm f28 Wide Angle MF Lens Japan 304,173842261161,[Near Mint!] Nikon Ai Nikkor 28mm f/2.8 Wide Angle MF Lens From Japan   #304,https://www.ebay.com/itm/Near-Mint-Nikon-Ai-Nikkor-28mm-f-2-8-Wide-Angle-MF-Lens-Japan-304-/173842261161,118.0,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,3
18,,ExcellentNikon AiS Nikkor 28 mm f28 MF Wide Angle Lens Japan 15706,153554748646,【Excellent+++】Nikon Ai-S Nikkor 28mm f/2.8 MF Wide Angle Lens from Japan *15706,https://www.ebay.com/itm/Excellent-Nikon-Ai-S-Nikkor-28mm-f-2-8-MF-Wide-Angle-Lens-Japan-15706-/153554748646,159.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
22,,Nikon Ai NIKKOR 180 mm F28 MF Lens Excellent JAPAN,254325267131,Nikon Ai NIKKOR 180mm F/2.8 MF Lens [Excellent+] from JAPAN S.N/363720,https://www.ebay.com/itm/Nikon-Ai-NIKKOR-180mm-F-2-8-MF-Lens-Excellent-JAPAN-S-N-363720-/254325267131,85.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
27,,Near MINTNikon Nippon Kogaku NikkorS Auto 50 mm nonAi MF Lens fromJapan6,133164014242,【Near MINT】Nikon Nippon Kogaku Nikkor-S Auto 50mm f1.4 non-Ai MF Lens fromJapan6,https://www.ebay.com/itm/Near-MINT-Nikon-Nippon-Kogaku-Nikkor-S-Auto-50mm-f1-4-non-Ai-MF-Lens-fromJapan6-/133164014242,59.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
32,,Nikon NikkorN Auto 35 mm F14 NonAi MF Angle Prime Lens,143380061058,Nikon Nikkor-N Auto 35mm F/1.4 Non-Ai MF Wide Angle Prime Lens SN367213,https://www.ebay.com/itm/Nikon-Nikkor-N-Auto-35mm-F-1-4-Non-Ai-MF-Wide-Angle-Prime-Lens-SN367213-/143380061058,239.8,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
35,,Optical Top Mint Nikon Ais Ais Nikkor 24 mm f28 MF lens Japan 1146,401734297254,*Optical Top Mint* Nikon Ai-s Ais Nikkor 24mm f/2.8 MF lens from Japan #1146,https://www.ebay.com/itm/Optical-Top-Mint-Nikon-Ai-s-Ais-Nikkor-24mm-f-2-8-MF-lens-Japan-1146-/401734297254,149.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
50,,Nikon New Nikkor 50 mm F14 Ai Remodeling MF Lens F Mount 190910e,333327435796,Nikon New Nikkor 50mm F1.4 Ai Remodeling MF Lens for F Mount #190910e,https://www.ebay.com/itm/Nikon-New-Nikkor-50mm-F1-4-Ai-Remodeling-MF-Lens-F-Mount-190910e-/333327435796,88.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
24,,EXCELLENT Nikon AiS Nikkor 50 mm F18 Pancake MF Lens F Mount 190916a,223671392659,"""EXCELLENT"" Nikon Ai-S Nikkor 50mm F1.8 Pancake MF Lens for F Mount #190916a",https://www.ebay.com/itm/EXCELLENT-Nikon-Ai-S-Nikkor-50mm-F1-8-Pancake-MF-Lens-F-Mount-190916a-/223671392659,148.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
23,,Nikon MicroNikkorPC Auto 55 mm f35 MF NonAi Lens No794419 Excellent,333256620868,Nikon Micro-Nikkor-P･C Auto 55mm f/3.5 MF Non-Ai Lens No.794419 Excellent+,https://www.ebay.com/itm/Nikon-Micro-Nikkor-P-C-Auto-55mm-f-3-5-MF-Non-Ai-Lens-No-794419-Excellent-/333256620868,48.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
19,,Excellent Nikon NIKKOR 35 mm f28 Ai MF Manual Focus lens Japan 708,193054300267,Excellent+++ Nikon NIKKOR 35mm f/2.8 Ai MF Manual Focus lens from Japan #708,https://www.ebay.com/itm/Excellent-Nikon-NIKKOR-35mm-f-2-8-Ai-MF-Manual-Focus-lens-Japan-708-/193054300267,107.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
32,,nippon kogaku nikkorp 200 mm mf lens bronica bronica s2 s ec 2785,323794601418,nikon nippon kogaku nikkor-p f/4 200mm mf lens for bronica bronica s2 s ec  2785,https://www.ebay.com/itm/nikon-nippon-kogaku-nikkor-p-f-4-200mm-mf-lens-bronica-bronica-s2-s-ec-2785-/323794601418,138.8,USD,JP,3323,Lenses,StoreInventory,Used,NIKKOR-H 200mm F/4,0.0,3
99,,Nikon Ais Zoom Nikkor 35105 mm f3545 MF Lens Japan 466349,254301690040,Nikon Ai-s Zoom Nikkor 35-105mm f/3.5-4.5 MF Lens from Japan 466349,https://www.ebay.com/itm/Nikon-Ai-s-Zoom-Nikkor-35-105mm-f-3-5-4-5-MF-Lens-Japan-466349-/254301690040,46.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
4,,Mint Nikon TC14B AIS Teleconverter AIS 14x MF Manual Focus Lens Japan 0052,133156588208,[Mint] Nikon TC-14B AI-S Teleconverter AIS 1.4x MF Manual Focus Lens Japan #0052,https://www.ebay.com/itm/Mint-Nikon-TC-14B-AI-S-Teleconverter-AIS-1-4x-MF-Manual-Focus-Lens-Japan-0052-/133156588208,114.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
5,,Nikon NIKKOR 50 mm F14 Ai MF Standard Prime Lens SN4523782 Japan,143398514254,Nikon NIKKOR 50mm F/1.4 Ai MF Standard Prime Lens SN4523782 from Japan,https://www.ebay.com/itm/Nikon-NIKKOR-50mm-F-1-4-Ai-MF-Standard-Prime-Lens-SN4523782-Japan-/143398514254,74.8,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
6,,Near Mint Nikon Ais NIKKOR 50 mm F14 MF Lens Japan 72,223454548337,** Near Mint ** Nikon Ai-s NIKKOR 50mm F1.4 MF Lens From Japan #72,https://www.ebay.com/itm/Near-Mint-Nikon-Ai-s-NIKKOR-50mm-F1-4-MF-Lens-Japan-72-/223454548337,115.9,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
9,,Exc Nikon Ais Zoom NIKKOR 80200 mm f4 MF AiS Lens Japan 444,173847223915,[Exc+++++] Nikon Ai-s Zoom NIKKOR 80-200mm f/4 MF Ai-S Lens From Japan #444,https://www.ebay.com/itm/Exc-Nikon-Ai-s-Zoom-NIKKOR-80-200mm-f-4-MF-Ai-S-Lens-Japan-444-/173847223915,74.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
10,,Exc Nikon Ais Ais ZoomNikkor 3570 mm f35 MF Lens Japan 1201,401792344610,*Exc+++* Nikon Ai-s Ais Zoom-Nikkor 35-70mm f/3.5 MF Lens from Japan #1201,https://www.ebay.com/itm/Exc-Nikon-Ai-s-Ais-Zoom-Nikkor-35-70mm-f-3-5-MF-Lens-Japan-1201-/401792344610,79.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
11,,Nikon New Nikkor 28 mm F28 Ai Remodeling MF Lens F Mount 190919bf,333340974101,Nikon New Nikkor 28mm F2.8 Ai Remodeling MF Lens for F Mount #190919bf,https://www.ebay.com/itm/Nikon-New-Nikkor-28mm-F2-8-Ai-Remodeling-MF-Lens-F-Mount-190919bf-/333340974101,89.1,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
21,,Mint Nikon NIKKOR 50 mm f18 Ai Lens Manual Focus MF Lens 817,193133892929,Near Mint Nikon NIKKOR 50mm f/1.8 Ai Lens Manual Focus MF Lens #817,https://www.ebay.com/itm/Near-Mint-Nikon-NIKKOR-50mm-f-1-8-Ai-Lens-Manual-Focus-MF-Lens-817-/193133892929,89.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
34,,EXC Nikon Nikkor Ais 3570 mm f35 AIS MF Zoom Lens Japan 190484P,173987405493,【EXC+++++】 Nikon Nikkor Ai-s 35-70mm f/3.5 AIS MF Zoom Lens From Japan #190484-P,https://www.ebay.com/itm/EXC-Nikon-Nikkor-Ai-s-35-70mm-f-3-5-AIS-MF-Zoom-Lens-Japan-190484-P-/173987405493,119.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
94,,NIKKOR 50 mm AIS NIKON MF Manual Focas Lens F12 JAPAN,372784640046,NIKKOR 50mm f/1.2 AIS NIKON MF Manual Focas Lens F1.2 Excellent From JAPAN,https://www.ebay.com/itm/NIKKOR-50mm-f-1-2-AIS-NIKON-MF-Manual-Focas-Lens-F1-2-Excellent-JAPAN-/372784640046,300.0,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,3
37,,Near MINTNikon Ai Nikkor 85 mm f2 SLR Prime MF Lens F mount Japan 111,183966356494,【Near MINT】Nikon Ai Nikkor 85mm f2 SLR Prime MF Lens F mount From Japan #111,https://www.ebay.com/itm/Near-MINT-Nikon-Ai-Nikkor-85mm-f2-SLR-Prime-MF-Lens-F-mount-Japan-111-/183966356494,179.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
43,,Mint NIKON AiS Ais 135 mm F28 MF Lens Front Rear Cap JAPAN,133188863541,[Top Mint!!] NIKON Ai-S Ais 135mm F2.8 MF Lens with Front & Rear Cap From JAPAN,https://www.ebay.com/itm/Top-Mint-NIKON-Ai-S-Ais-135mm-F2-8-MF-Lens-Front-Rear-Cap-JAPAN-/133188863541,199.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
45,,Nikon NIKKOR 135 mm NonAi Portrait MF Lens Japan 493676,362760837643,Nikon NIKKOR 135mm f/2.8 Non-Ai Portrait MF Lens from Japan 493676,https://www.ebay.com/itm/Nikon-NIKKOR-135mm-f-2-8-Non-Ai-Portrait-MF-Lens-Japan-493676-/362760837643,56.64,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
46,,Nikon Ais Nikkor 50 mm F14 MF Lens AIS Prime F Mount NearMintFrom JAPAN 175,333296416715,Nikon Ai-s Nikkor 50mm F/1.4 MF Lens AIS Prime F Mount [NearMint]From JAPAN 175,https://www.ebay.com/itm/Nikon-Ai-s-Nikkor-50mm-F-1-4-MF-Lens-AIS-Prime-F-Mount-NearMint-From-JAPAN-175-/333296416715,165.9,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
51,,MINT Nikon Ais Ais NIKKOR 50 mm F18 Pancake MF Lens Caps 705,283623769352,**MINT** Nikon Ai-s Ais NIKKOR 50mm F/1.8 Pancake MF Lens with Caps #705,https://www.ebay.com/itm/MINT-Nikon-Ai-s-Ais-NIKKOR-50mm-F-1-8-Pancake-MF-Lens-Caps-705-/283623769352,199.9,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
53,,Kenko 1935 mm F3545 Nikon Ais MF Lens Near Mint JAPAN,254331214896,Kenko 19-35mm F/3.5-4.5 for Nikon Ai-s MF Lens [Near Mint] from JAPAN,https://www.ebay.com/itm/Kenko-19-35mm-F-3-5-4-5-Nikon-Ai-s-MF-Lens-Near-Mint-JAPAN-/254331214896,94.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,3
56,,Nikon New Nikkor 135 mm f28 MF Lens Ai Japan 13,133178581296,[Excellent+++++] Nikon New Nikkor 135mm f/2.8 MF Lens from non Ai Japan #13,https://www.ebay.com/itm/Excellent-Nikon-New-Nikkor-135mm-f-2-8-MF-Lens-non-Ai-Japan-13-/133178581296,79.99,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,3
